Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1.19998e-06   	6.383548e+02	3.192533e+02	3.191015e+02	1.569321e+03	2.435685e+02	1.325752e+03	-5.410920e+02	7.586726e-02	-2.652943e-02	8.933999e-03	-2.206243e-02	3.099643e-02
2.56341e-06   	-3.374073e+02	-1.687289e+02	-1.686784e+02	-8.290676e+02	-1.288570e+02	-7.002106e+02	2.856768e+02	-2.525283e-02	-6.893796e-03	-5.566024e-02	-3.472392e-02	-2.093633e-02
3.89826e-06   	9.531059e-01	4.802811e-01	4.728248e-01	2.097889e+00	2.647584e-01	1.833131e+00	-7.841864e-01	3.728169e-03	1.144338e-03	1.127022e-02	6.779451e-03	4.490774e-03
5.36997e-06   	5.883194e-01	2.965458e-01	2.917736e-01	1.129335e+00	1.495205e-01	9.798146e-01	-4.151470e-01	2.386099e-03	5.121872e-04	5.393836e-03	3.209105e-03	2.184731e-03
6.81123e-06   	5.918800e-01	2.963428e-01	2.955372e-01	1.223875e+00	1.656387e-01	1.058236e+00	-4.462988e-01	4.028410e-04	1.414539e-04	1.895289e-03	1.089099e-03	8.061907e-04
8.23312e-06   	5.818154e-01	2.904762e-01	2.913393e-01	1.258001e+00	1.771034e-01	1.080898e+00	-4.518972e-01	-4.315336e-04	4.319583e-05	6.449333e-04	3.656625e-04	2.792708e-04
9.6398e-06    	5.663843e-01	2.825774e-01	2.838070e-01	1.260065e+00	1.824365e-01	1.077629e+00	-4.475961e-01	-6.148005e-04	-5.990036e-05	1.287918e-04	4.495531e-06	1.242962e-04
1.10409e-05   	5.505653e-01	2.747144e-01	2.758509e-01	1.251061e+00	1.850513e-01	1.066009e+00	-4.404789e-01	-5.682679e-04	-1.057426e-04	3.403569e-05	-8.872477e-05	1.227605e-04
1.24408e-05   	5.345313e-01	2.667959e-01	2.677353e-01	1.235651e+00	1.857237e-01	1.049927e+00	-4.321018e-01	-4.697059e-04	-1.492491e-04	-6.975793e-06	-1.527370e-04	1.457612e-04
1.38418e-05   	5.191234e-01	2.591438e-01	2.599796e-01	1.218349e+00	1.853566e-01	1.032993e+00	-4.238181e-01	-4.178920e-04	-1.862114e-04	-6.964372e-05	-2.210332e-04	1.513895e-04
1.52466e-05   	5.047578e-01	2.519624e-01	2.527954e-01	1.201330e+00	1.846473e-01	1.016683e+00	-4.160176e-01	-4.164911e-04	-1.948703e-04	-1.014721e-04	-2.456063e-04	1.441343e-04
1.66589e-05   	4.917758e-01	2.454686e-01	2.463072e-01	1.186063e+00	1.839227e-01	1.002140e+00	-4.091087e-01	-4.192811e-04	-2.059806e-04	-1.456641e-04	-2.788127e-04	1.331485e-04
1.80816e-05   	4.791586e-01	2.391703e-01	2.399883e-01	1.170445e+00	1.831163e-01	9.873289e-01	-4.021063e-01	-4.090194e-04	-2.162197e-04	-1.780030e-04	-3.052212e-04	1.272182e-04
1.9516e-05    	4.675880e-01	2.333764e-01	2.342115e-01	1.156300e+00	1.823504e-01	9.739496e-01	-3.957996e-01	-4.175620e-04	-2.216058e-04	-2.092097e-04	-3.262106e-04	1.170009e-04
2.09624e-05   	4.568887e-01	2.280123e-01	2.288764e-01	1.143571e+00	1.816670e-01	9.619040e-01	-3.901185e-01	-4.320569e-04	-2.227953e-04	-2.327988e-04	-3.391947e-04	1.063959e-04
2.24206e-05   	4.466457e-01	2.229038e-01	2.237419e-01	1.131148e+00	1.809895e-01	9.501588e-01	-3.845846e-01	-4.190586e-04	-2.294958e-04	-2.473871e-04	-3.531893e-04	1.058023e-04
2.38905e-05   	4.370697e-01	2.181321e-01	2.189376e-01	1.119543e+00	1.803422e-01	9.392012e-01	-3.794295e-01	-4.027500e-04	-2.404435e-04	-2.686815e-04	-3.747842e-04	1.061027e-04
2.53721e-05   	4.279115e-01	2.135459e-01	2.143656e-01	1.108119e+00	1.796767e-01	9.284425e-01	-3.743829e-01	-4.098221e-04	-2.398799e-04	-2.773415e-04	-3.785507e-04	1.012091e-04
2.6865e-05    	4.194307e-01	2.092888e-01	2.101420e-01	1.097827e+00	1.790776e-01	9.187491e-01	-3.698358e-01	-4.266107e-04	-2.381773e-04	-2.912494e-04	-3.838020e-04	9.255257e-05
2.83682e-05   	4.115302e-01	2.053189e-01	2.062113e-01	1.088477e+00	1.785200e-01	9.099572e-01	-3.657186e-01	-4.461749e-04	-2.355345e-04	-3.068248e-04	-3.889469e-04	8.212211e-05
2.98805e-05   	4.039895e-01	2.015412e-01	2.024483e-01	1.079316e+00	1.779688e-01	9.013477e-01	-3.616894e-01	-4.535711e-04	-2.385882e-04	-3.254990e-04	-4.013376e-04	7.583868e-05
3.14009e-05   	3.968249e-01	1.979622e-01	1.988627e-01	1.070522e+00	1.774362e-01	8.930856e-01	-3.578247e-01	-4.502430e-04	-2.444368e-04	-3.414807e-04	-4.151772e-04	7.369649e-05
3.29286e-05   	3.900198e-01	1.945656e-01	1.954542e-01	1.062083e+00	1.769249e-01	8.851578e-01	-3.541165e-01	-4.442686e-04	-2.522291e-04	-3.579887e-04	-4.312234e-04	7.323469e-05
3.44635e-05   	3.835578e-01	1.913167e-01	1.922411e-01	1.054009e+00	1.764345e-01	8.775746e-01	-3.505701e-01	-4.621665e-04	-2.502248e-04	-3.701640e-04	-4.353068e-04	6.514282e-05
3.60053e-05   	3.776237e-01	1.883402e-01	1.892835e-01	1.046859e+00	1.760004e-01	8.708590e-01	-3.474293e-01	-4.716441e-04	-2.530747e-04	-3.851632e-04	-4.456563e-04	6.049310e-05
3.75541e-05   	3.719704e-01	1.855200e-01	1.864504e-01	1.039985e+00	1.755737e-01	8.644115e-01	-3.444189e-01	-4.652187e-04	-2.593907e-04	-3.956522e-04	-4.572168e-04	6.156464e-05
3.91096e-05   	3.666043e-01	1.828411e-01	1.837631e-01	1.033405e+00	1.751757e-01	8.582293e-01	-3.415268e-01	-4.609976e-04	-2.651853e-04	-4.043963e-04	-4.673834e-04	6.298709e-05
4.06714e-05   	3.614533e-01	1.802567e-01	1.811966e-01	1.027010e+00	1.747793e-01	8.522306e-01	-3.387257e-01	-4.699265e-04	-2.670993e-04	-4.150811e-04	-4.746398e-04	5.955869e-05
4.22392e-05   	3.565218e-01	1.777790e-01	1.787428e-01	1.020815e+00	1.743982e-01	8.464165e-01	-3.360092e-01	-4.819405e-04	-2.683229e-04	-4.262302e-04	-4.814380e-04	5.520781e-05
4.38126e-05   	3.517707e-01	1.753886e-01	1.763821e-01	1.014738e+00	1.740250e-01	8.407134e-01	-3.333442e-01	-4.967427e-04	-2.681906e-04	-4.368315e-04	-4.866064e-04	4.977489e-05
4.5391e-05    	3.472601e-01	1.731200e-01	1.741401e-01	1.008967e+00	1.736739e-01	8.352934e-01	-3.308098e-01	-5.100572e-04	-2.701664e-04	-4.505404e-04	-4.954366e-04	4.489622e-05
4.69743e-05   	3.430147e-01	1.709841e-01	1.720306e-01	1.003628e+00	1.733518e-01	8.302765e-01	-3.284623e-01	-5.232368e-04	-2.717801e-04	-4.620584e-04	-5.028093e-04	4.075086e-05
4.85623e-05   	3.388633e-01	1.689012e-01	1.699621e-01	9.983000e-01	1.730335e-01	8.252665e-01	-3.261165e-01	-5.304986e-04	-2.734069e-04	-4.705574e-04	-5.086856e-04	3.812817e-05
5.01547e-05   	3.348916e-01	1.669036e-01	1.679879e-01	9.932053e-01	1.727313e-01	8.204739e-01	-3.238713e-01	-5.421574e-04	-2.759376e-04	-4.842781e-04	-5.180767e-04	3.379856e-05
5.17513e-05   	3.311000e-01	1.649979e-01	1.661021e-01	9.883436e-01	1.724490e-01	8.158946e-01	-3.217228e-01	-5.521073e-04	-2.786657e-04	-4.955173e-04	-5.264244e-04	3.090706e-05
5.33517e-05   	3.274304e-01	1.631568e-01	1.642736e-01	9.835668e-01	1.721658e-01	8.114010e-01	-3.196176e-01	-5.584048e-04	-2.828855e-04	-5.094345e-04	-5.376027e-04	2.816820e-05
5.49556e-05   	3.239477e-01	1.613991e-01	1.625486e-01	9.790517e-01	1.718994e-01	8.071522e-01	-3.176264e-01	-5.747728e-04	-2.818594e-04	-5.169618e-04	-5.403403e-04	2.337857e-05
5.65625e-05   	3.205974e-01	1.597151e-01	1.608823e-01	9.746628e-01	1.716354e-01	8.030274e-01	-3.156960e-01	-5.836178e-04	-2.842359e-04	-5.266057e-04	-5.475387e-04	2.093303e-05
5.81722e-05   	3.173600e-01	1.580846e-01	1.592754e-01	9.704037e-01	1.713764e-01	7.990274e-01	-3.138255e-01	-5.953928e-04	-2.859620e-04	-5.367164e-04	-5.543202e-04	1.760377e-05
5.9784e-05    	3.142316e-01	1.565184e-01	1.577132e-01	9.662411e-01	1.711183e-01	7.951228e-01	-3.120023e-01	-5.973946e-04	-2.929833e-04	-5.504312e-04	-5.681988e-04	1.776766e-05
6.13977e-05   	3.112661e-01	1.550425e-01	1.562236e-01	9.623248e-01	1.708776e-01	7.914471e-01	-3.102848e-01	-5.905631e-04	-3.018266e-04	-5.600487e-04	-5.818509e-04	2.180226e-05
6.30128e-05   	3.084655e-01	1.536326e-01	1.548329e-01	9.586929e-01	1.706562e-01	7.880366e-01	-3.086902e-01	-6.001653e-04	-3.043881e-04	-5.693762e-04	-5.890762e-04	1.970004e-05
6.4629e-05    	3.057863e-01	1.522894e-01	1.534969e-01	9.552128e-01	1.704450e-01	7.847678e-01	-3.071614e-01	-6.037890e-04	-3.085278e-04	-5.777166e-04	-5.973861e-04	1.966950e-05
6.62462e-05   	3.032521e-01	1.510218e-01	1.522303e-01	9.519670e-01	1.702470e-01	7.817200e-01	-3.057365e-01	-6.042690e-04	-3.144059e-04	-5.856054e-04	-6.072085e-04	2.160316e-05
6.78641e-05   	3.007712e-01	1.497686e-01	1.510025e-01	9.487628e-01	1.700489e-01	7.787139e-01	-3.043325e-01	-6.169406e-04	-3.178185e-04	-5.980990e-04	-6.168680e-04	1.876901e-05
6.94826e-05   	2.984175e-01	1.485856e-01	1.498319e-01	9.457721e-01	1.698655e-01	7.759066e-01	-3.030205e-01	-6.231973e-04	-3.219252e-04	-6.069754e-04	-6.254129e-04	1.843745e-05
7.11016e-05   	2.961625e-01	1.474552e-01	1.487074e-01	9.429163e-01	1.696906e-01	7.732257e-01	-3.017676e-01	-6.261126e-04	-3.265258e-04	-6.147996e-04	-6.339256e-04	1.912597e-05
7.27212e-05   	2.939535e-01	1.463498e-01	1.476037e-01	9.400774e-01	1.695176e-01	7.705598e-01	-3.005211e-01	-6.269107e-04	-3.324680e-04	-6.243204e-04	-6.446282e-04	2.030775e-05
7.43412e-05   	2.917806e-01	1.452509e-01	1.465297e-01	9.372460e-01	1.693391e-01	7.679069e-01	-2.992839e-01	-6.394149e-04	-3.345769e-04	-6.356790e-04	-6.524164e-04	1.673739e-05
7.59614e-05   	2.897226e-01	1.442125e-01	1.455101e-01	9.345992e-01	1.691745e-01	7.654247e-01	-2.981251e-01	-6.487643e-04	-3.369889e-04	-6.437243e-04	-6.588510e-04	1.512671e-05
7.75821e-05   	2.877326e-01	1.432135e-01	1.445191e-01	9.320377e-01	1.690162e-01	7.630215e-01	-2.970026e-01	-6.527774e-04	-3.412754e-04	-6.523949e-04	-6.674728e-04	1.507790e-05
7.9203e-05    	2.858540e-01	1.422601e-01	1.435939e-01	9.296794e-01	1.688747e-01	7.608046e-01	-2.959650e-01	-6.669382e-04	-3.413473e-04	-6.595149e-04	-6.711048e-04	1.158992e-05
8.08241e-05   	2.840459e-01	1.413475e-01	1.426984e-01	9.274361e-01	1.687411e-01	7.586950e-01	-2.949769e-01	-6.754622e-04	-3.439277e-04	-6.667538e-04	-6.773046e-04	1.055079e-05
8.24455e-05   	2.822657e-01	1.404377e-01	1.418280e-01	9.251788e-01	1.686034e-01	7.565754e-01	-2.939860e-01	-6.951241e-04	-3.419292e-04	-6.732888e-04	-6.785736e-04	5.284847e-06
8.40672e-05   	2.805793e-01	1.395841e-01	1.409952e-01	9.230902e-01	1.684781e-01	7.546121e-01	-2.930670e-01	-7.055713e-04	-3.443529e-04	-6.836844e-04	-6.861950e-04	2.510683e-06
8.5689e-05    	2.789228e-01	1.387538e-01	1.401690e-01	9.209896e-01	1.683485e-01	7.526411e-01	-2.921463e-01	-7.075971e-04	-3.474411e-04	-6.881924e-04	-6.915373e-04	3.344878e-06
8.73111e-05   	2.772772e-01	1.379333e-01	1.393439e-01	9.188508e-01	1.682108e-01	7.506400e-01	-2.912146e-01	-7.053037e-04	-3.523243e-04	-6.941188e-04	-6.993838e-04	5.264919e-06
8.89333e-05   	2.756679e-01	1.371119e-01	1.385561e-01	9.167567e-01	1.680758e-01	7.486809e-01	-2.903026e-01	-7.221233e-04	-3.518096e-04	-7.033826e-04	-7.035009e-04	1.182985e-07
9.05558e-05   	2.741010e-01	1.363187e-01	1.377823e-01	9.147231e-01	1.679431e-01	7.467800e-01	-2.894184e-01	-7.318276e-04	-3.521992e-04	-7.058769e-04	-7.051376e-04	-7.392972e-07
9.21784e-05   	2.726226e-01	1.355800e-01	1.370426e-01	9.128765e-01	1.678274e-01	7.450491e-01	-2.886109e-01	-7.313094e-04	-3.540401e-04	-7.067125e-04	-7.073964e-04	6.838761e-07
9.38013e-05   	2.712223e-01	1.348701e-01	1.363522e-01	9.111783e-01	1.677212e-01	7.434571e-01	-2.878679e-01	-7.410694e-04	-3.546109e-04	-7.131845e-04	-7.112032e-04	-1.981362e-06
9.54245e-05   	2.698808e-01	1.342028e-01	1.356780e-01	9.095627e-01	1.676174e-01	7.419453e-01	-2.871639e-01	-7.375730e-04	-3.575602e-04	-7.144345e-04	-7.147775e-04	3.429608e-07
9.70479e-05   	2.685852e-01	1.335543e-01	1.350309e-01	9.080119e-01	1.675190e-01	7.404929e-01	-2.864870e-01	-7.383019e-04	-3.583212e-04	-7.149043e-04	-7.157734e-04	8.690639e-07
9.86714e-05   	2.672991e-01	1.329088e-01	1.343903e-01	9.064431e-01	1.674175e-01	7.390256e-01	-2.858041e-01	-7.407378e-04	-3.591685e-04	-7.178257e-04	-7.180814e-04	2.556599e-07
0.000100295   	2.660627e-01	1.322791e-01	1.337836e-01	9.049551e-01	1.673228e-01	7.376323e-01	-2.851547e-01	-7.522688e-04	-3.554609e-04	-7.173419e-04	-7.141318e-04	-3.210035e-06
0.000101919   	2.648464e-01	1.316583e-01	1.331881e-01	9.034786e-01	1.672278e-01	7.362508e-01	-2.845115e-01	-7.649247e-04	-3.513825e-04	-7.176176e-04	-7.101914e-04	-7.426261e-06
0.000103544   	2.636676e-01	1.310682e-01	1.325994e-01	9.020603e-01	1.671388e-01	7.349215e-01	-2.838914e-01	-7.656239e-04	-3.509198e-04	-7.167599e-04	-7.092997e-04	-7.460132e-06
0.000105169   	2.624921e-01	1.304665e-01	1.320256e-01	9.006037e-01	1.670456e-01	7.335581e-01	-2.832563e-01	-7.795768e-04	-3.459822e-04	-7.174481e-04	-7.047062e-04	-1.274183e-05
0.000106794   	2.613794e-01	1.299069e-01	1.314725e-01	8.992541e-01	1.669583e-01	7.322958e-01	-2.826688e-01	-7.828070e-04	-3.441954e-04	-7.166461e-04	-7.025185e-04	-1.412760e-05
0.000108419   	2.602619e-01	1.293500e-01	1.309120e-01	8.978651e-01	1.668687e-01	7.309964e-01	-2.820639e-01	-7.809827e-04	-3.424530e-04	-7.137866e-04	-6.993463e-04	-1.444025e-05
0.000110045   	2.591925e-01	1.288248e-01	1.303677e-01	8.965559e-01	1.667853e-01	7.297706e-01	-2.814927e-01	-7.714565e-04	-3.440011e-04	-7.108128e-04	-6.994075e-04	-1.140530e-05
0.00011167    	2.581358e-01	1.282918e-01	1.298440e-01	8.952404e-01	1.666981e-01	7.285423e-01	-2.809221e-01	-7.760872e-04	-3.396245e-04	-7.061432e-04	-6.926961e-04	-1.344708e-05
0.000113297   	2.570860e-01	1.277629e-01	1.293231e-01	8.939059e-01	1.666073e-01	7.272986e-01	-2.803456e-01	-7.801328e-04	-3.351941e-04	-7.028380e-04	-6.866130e-04	-1.622494e-05
0.000114923   	2.560629e-01	1.272546e-01	1.288083e-01	8.926166e-01	1.665225e-01	7.260941e-01	-2.797858e-01	-7.768765e-04	-3.321351e-04	-6.951163e-04	-6.796932e-04	-1.542311e-05
0.00011655    	2.550789e-01	1.267515e-01	1.283274e-01	8.913872e-01	1.664417e-01	7.249456e-01	-2.792519e-01	-7.879739e-04	-3.240986e-04	-6.903206e-04	-6.692588e-04	-2.106172e-05
0.000118177   	2.540997e-01	1.262549e-01	1.278448e-01	8.901381e-01	1.663576e-01	7.237805e-01	-2.787115e-01	-7.949278e-04	-3.176291e-04	-6.850694e-04	-6.601638e-04	-2.490556e-05
0.000119804   	2.531543e-01	1.257877e-01	1.273666e-01	8.889437e-01	1.662770e-01	7.226666e-01	-2.781948e-01	-7.894725e-04	-3.168405e-04	-6.836227e-04	-6.586519e-04	-2.497083e-05
0.000121431   	2.521979e-01	1.253264e-01	1.268715e-01	8.876965e-01	1.661911e-01	7.215054e-01	-2.776572e-01	-7.725288e-04	-3.168697e-04	-6.748734e-04	-6.543065e-04	-2.056698e-05
0.000123058   	2.512905e-01	1.248735e-01	1.264170e-01	8.865520e-01	1.661153e-01	7.204367e-01	-2.771607e-01	-7.717670e-04	-3.108128e-04	-6.662712e-04	-6.439484e-04	-2.232283e-05
0.000124686   	2.503928e-01	1.244300e-01	1.259628e-01	8.854125e-01	1.660401e-01	7.193724e-01	-2.766662e-01	-7.664224e-04	-3.070362e-04	-6.583197e-04	-6.361961e-04	-2.212362e-05
0.000126313   	2.495280e-01	1.240069e-01	1.255210e-01	8.843195e-01	1.659675e-01	7.183520e-01	-2.761922e-01	-7.570295e-04	-3.044524e-04	-6.518216e-04	-6.303632e-04	-2.145834e-05
0.000127941   	2.486697e-01	1.235813e-01	1.250884e-01	8.832367e-01	1.658975e-01	7.173392e-01	-2.757208e-01	-7.535768e-04	-2.990186e-04	-6.423419e-04	-6.201896e-04	-2.215230e-05
0.000129569   	2.478047e-01	1.231398e-01	1.246649e-01	8.821197e-01	1.658239e-01	7.162958e-01	-2.752359e-01	-7.625793e-04	-2.889116e-04	-6.341682e-04	-6.059957e-04	-2.817251e-05
0.000131196   	2.469540e-01	1.227274e-01	1.242265e-01	8.810184e-01	1.657523e-01	7.152661e-01	-2.747569e-01	-7.495454e-04	-2.863382e-04	-6.247288e-04	-5.987026e-04	-2.602623e-05
0.000132824   	2.461234e-01	1.223169e-01	1.238064e-01	8.799427e-01	1.656826e-01	7.142602e-01	-2.742888e-01	-7.447455e-04	-2.807002e-04	-6.144688e-04	-5.879346e-04	-2.653422e-05
0.000134452   	2.452970e-01	1.219114e-01	1.233855e-01	8.788659e-01	1.656124e-01	7.132535e-01	-2.738205e-01	-7.370559e-04	-2.752803e-04	-6.026052e-04	-5.765829e-04	-2.602228e-05
0.00013608    	2.444853e-01	1.215032e-01	1.229821e-01	8.778098e-01	1.655461e-01	7.122636e-01	-2.733588e-01	-7.394446e-04	-2.679321e-04	-5.952276e-04	-5.655459e-04	-2.968175e-05
0.000137709   	2.437037e-01	1.211273e-01	1.225764e-01	8.768014e-01	1.654800e-01	7.113214e-01	-2.729207e-01	-7.245759e-04	-2.647372e-04	-5.841627e-04	-5.568185e-04	-2.734418e-05
0.000139337   	2.429391e-01	1.207560e-01	1.221832e-01	8.758148e-01	1.654156e-01	7.103991e-01	-2.724917e-01	-7.135925e-04	-2.616195e-04	-5.770594e-04	-5.501492e-04	-2.691020e-05
0.000140965   	2.421749e-01	1.203797e-01	1.217952e-01	8.748228e-01	1.653517e-01	7.094711e-01	-2.720597e-01	-7.077666e-04	-2.544741e-04	-5.647139e-04	-5.368310e-04	-2.788284e-05
0.000142594   	2.413964e-01	1.199991e-01	1.213973e-01	8.737747e-01	1.652820e-01	7.084927e-01	-2.716053e-01	-6.991396e-04	-2.489326e-04	-5.533589e-04	-5.256120e-04	-2.774691e-05
0.000144222   	2.406694e-01	1.196423e-01	1.210272e-01	8.728637e-01	1.652281e-01	7.076356e-01	-2.712038e-01	-6.924566e-04	-2.428438e-04	-5.420644e-04	-5.138760e-04	-2.818845e-05
0.000145851   	2.399405e-01	1.192958e-01	1.206447e-01	8.719280e-01	1.651708e-01	7.067572e-01	-2.707932e-01	-6.744205e-04	-2.410399e-04	-5.322789e-04	-5.071793e-04	-2.509956e-05
0.00014748    	2.392245e-01	1.189454e-01	1.202791e-01	8.710076e-01	1.651145e-01	7.058931e-01	-2.703893e-01	-6.668310e-04	-2.342617e-04	-5.203455e-04	-4.944344e-04	-2.591108e-05
0.000149109   	2.385348e-01	1.186004e-01	1.199344e-01	8.701357e-01	1.650640e-01	7.050717e-01	-2.700038e-01	-6.669693e-04	-2.275591e-04	-5.145207e-04	-4.848195e-04	-2.970126e-05
0.000150738   	2.378166e-01	1.182486e-01	1.195680e-01	8.691908e-01	1.650053e-01	7.041855e-01	-2.695901e-01	-6.597043e-04	-2.218141e-04	-5.049960e-04	-4.743121e-04	-3.068385e-05
0.000152367   	2.371501e-01	1.179256e-01	1.192244e-01	8.683645e-01	1.649584e-01	7.034062e-01	-2.692239e-01	-6.494060e-04	-2.177218e-04	-4.968005e-04	-4.661220e-04	-3.067846e-05
0.000153996   	2.364672e-01	1.175935e-01	1.188736e-01	8.675018e-01	1.649111e-01	7.025906e-01	-2.688398e-01	-6.400695e-04	-2.119561e-04	-4.832297e-04	-4.535709e-04	-2.965874e-05
0.000155625   	2.358373e-01	1.172950e-01	1.185422e-01	8.667450e-01	1.648720e-01	7.018730e-01	-2.685005e-01	-6.235870e-04	-2.099153e-04	-4.745240e-04	-4.471773e-04	-2.734675e-05
0.000157255   	2.351714e-01	1.169732e-01	1.181982e-01	8.658825e-01	1.648211e-01	7.010614e-01	-2.681202e-01	-6.125123e-04	-2.038728e-04	-4.607326e-04	-4.342390e-04	-2.649353e-05
0.000158885   	2.345187e-01	1.166637e-01	1.178550e-01	8.650451e-01	1.647716e-01	7.002735e-01	-2.677510e-01	-5.956662e-04	-2.011892e-04	-4.504484e-04	-4.264134e-04	-2.403500e-05
0.000160514   	2.339187e-01	1.163762e-01	1.175425e-01	8.643332e-01	1.647349e-01	6.995983e-01	-2.674317e-01	-5.831438e-04	-1.974278e-04	-4.405675e-04	-4.177116e-04	-2.285596e-05
0.000162144   	2.332860e-01	1.160714e-01	1.172146e-01	8.635356e-01	1.646907e-01	6.988449e-01	-2.670771e-01	-5.716036e-04	-1.929020e-04	-4.303766e-04	-4.080903e-04	-2.228630e-05
0.000163774   	2.326527e-01	1.157671e-01	1.168857e-01	8.627272e-01	1.646459e-01	6.980813e-01	-2.667177e-01	-5.592849e-04	-1.894769e-04	-4.219195e-04	-4.004367e-04	-2.148278e-05
0.000165404   	2.320826e-01	1.154878e-01	1.165947e-01	8.620720e-01	1.646174e-01	6.974546e-01	-2.664186e-01	-5.534408e-04	-1.838967e-04	-4.134427e-04	-3.906181e-04	-2.282465e-05
0.000167034   	2.314470e-01	1.151853e-01	1.162618e-01	8.612481e-01	1.645712e-01	6.966768e-01	-2.660528e-01	-5.382611e-04	-1.821040e-04	-4.048187e-04	-3.845133e-04	-2.030537e-05
0.000168664   	2.308566e-01	1.148967e-01	1.159599e-01	8.605291e-01	1.645355e-01	6.959936e-01	-2.657290e-01	-5.315649e-04	-1.762312e-04	-3.935766e-04	-3.730195e-04	-2.055710e-05
0.000170294   	2.302653e-01	1.146121e-01	1.156532e-01	8.597887e-01	1.644974e-01	6.952913e-01	-2.653970e-01	-5.205771e-04	-1.727732e-04	-3.855755e-04	-3.655609e-04	-2.001456e-05
0.000171924   	2.296975e-01	1.143384e-01	1.153590e-01	8.591118e-01	1.644650e-01	6.946467e-01	-2.650908e-01	-5.103055e-04	-1.687513e-04	-3.776972e-04	-3.575999e-04	-2.009730e-05
0.000173554   	2.291393e-01	1.140665e-01	1.150728e-01	8.584536e-01	1.644371e-01	6.940165e-01	-2.647897e-01	-5.031552e-04	-1.633811e-04	-3.681649e-04	-3.474635e-04	-2.070138e-05
0.000175184   	2.285803e-01	1.138047e-01	1.147757e-01	8.577913e-01	1.644084e-01	6.933830e-01	-2.644873e-01	-4.854845e-04	-1.622341e-04	-3.580641e-04	-3.412661e-04	-1.679796e-05
0.000176814   	2.280290e-01	1.135472e-01	1.144818e-01	8.571434e-01	1.643816e-01	6.927617e-01	-2.641901e-01	-4.672810e-04	-1.608980e-04	-3.483355e-04	-3.350658e-04	-1.326972e-05
0.000178444   	2.275064e-01	1.132853e-01	1.142211e-01	8.565499e-01	1.643563e-01	6.921936e-01	-2.639187e-01	-4.678664e-04	-1.544809e-04	-3.423491e-04	-3.256554e-04	-1.669367e-05
0.000180074   	2.269647e-01	1.130217e-01	1.139430e-01	8.558998e-01	1.643267e-01	6.915731e-01	-2.636232e-01	-4.606101e-04	-1.496724e-04	-3.329096e-04	-3.161272e-04	-1.678238e-05
0.000181703   	2.264341e-01	1.127637e-01	1.136704e-01	8.552810e-01	1.643011e-01	6.909799e-01	-2.633394e-01	-4.533283e-04	-1.465978e-04	-3.289238e-04	-3.110597e-04	-1.786410e-05
0.000183333   	2.259290e-01	1.125267e-01	1.134023e-01	8.547095e-01	1.642797e-01	6.904298e-01	-2.630750e-01	-4.378076e-04	-1.453512e-04	-3.211731e-04	-3.059377e-04	-1.523533e-05
0.000184962   	2.254098e-01	1.122739e-01	1.131359e-01	8.541025e-01	1.642556e-01	6.898470e-01	-2.627957e-01	-4.309698e-04	-1.418991e-04	-3.163041e-04	-3.000511e-04	-1.625299e-05
0.000186591   	2.248805e-01	1.120153e-01	1.128652e-01	8.534740e-01	1.642302e-01	6.892438e-01	-2.625068e-01	-4.249336e-04	-1.369277e-04	-3.081534e-04	-2.910044e-04	-1.714900e-05
0.000188221   	2.243643e-01	1.117649e-01	1.125994e-01	8.528694e-01	1.642066e-01	6.886628e-01	-2.622281e-01	-4.172483e-04	-1.345040e-04	-3.034364e-04	-2.862223e-04	-1.721417e-05
0.000189849   	2.238612e-01	1.115224e-01	1.123388e-01	8.522861e-01	1.641852e-01	6.881009e-01	-2.619579e-01	-4.081711e-04	-1.313720e-04	-2.958600e-04	-2.793020e-04	-1.655803e-05
0.000191478   	2.233663e-01	1.112835e-01	1.120828e-01	8.517219e-01	1.641651e-01	6.875568e-01	-2.616958e-01	-3.996517e-04	-1.286288e-04	-2.896881e-04	-2.734728e-04	-1.621529e-05
0.000193107   	2.229028e-01	1.110612e-01	1.118417e-01	8.512377e-01	1.641546e-01	6.870832e-01	-2.614643e-01	-3.902364e-04	-1.251222e-04	-2.807880e-04	-2.655162e-04	-1.527180e-05
0.000194735   	2.224457e-01	1.108443e-01	1.116014e-01	8.507638e-01	1.641453e-01	6.866185e-01	-2.612366e-01	-3.785466e-04	-1.237448e-04	-2.755937e-04	-2.615417e-04	-1.405202e-05
0.000196363   	2.219735e-01	1.106053e-01	1.113682e-01	8.502364e-01	1.641287e-01	6.861077e-01	-2.609895e-01	-3.814810e-04	-1.174957e-04	-2.708293e-04	-2.529104e-04	-1.791897e-05
0.000197991   	2.215132e-01	1.103841e-01	1.111291e-01	8.497387e-01	1.641143e-01	6.856244e-01	-2.607550e-01	-3.725169e-04	-1.154060e-04	-2.648573e-04	-2.478346e-04	-1.702262e-05
0.000199619   	2.210608e-01	1.101751e-01	1.108857e-01	8.492593e-01	1.641033e-01	6.851560e-01	-2.605263e-01	-3.553189e-04	-1.156550e-04	-2.574314e-04	-2.443706e-04	-1.306071e-05
0.000201247   	2.206001e-01	1.099445e-01	1.106557e-01	8.487393e-01	1.640860e-01	6.846533e-01	-2.602836e-01	-3.555891e-04	-1.094655e-04	-2.500126e-04	-2.344718e-04	-1.554079e-05
