Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
0.100136      	2.349175e-01	1.093340e-01	1.255834e-01	7.458727e-01	1.432270e-01	6.026457e-01	-2.297093e-01	-8.124689e-03	6.104040e-05	-3.734017e-03	-1.805968e-03	-1.928049e-03
0.100148      	2.349613e-01	1.093795e-01	1.255818e-01	7.459792e-01	1.432295e-01	6.027497e-01	-2.297601e-01	-8.101177e-03	6.415687e-05	-3.720324e-03	-1.796005e-03	-1.924319e-03
0.10016       	2.350044e-01	1.094188e-01	1.255856e-01	7.460795e-01	1.432322e-01	6.028474e-01	-2.298076e-01	-8.083373e-03	6.856868e-05	-3.706132e-03	-1.784498e-03	-1.921635e-03
0.100173      	2.350487e-01	1.094560e-01	1.255926e-01	7.461836e-01	1.432350e-01	6.029486e-01	-2.298568e-01	-8.068295e-03	7.209485e-05	-3.694688e-03	-1.775249e-03	-1.919439e-03
0.100185      	2.350928e-01	1.094981e-01	1.255947e-01	7.462957e-01	1.432382e-01	6.030575e-01	-2.299097e-01	-8.048324e-03	7.470883e-05	-3.682110e-03	-1.766346e-03	-1.915764e-03
0.100197      	2.351331e-01	1.095403e-01	1.255928e-01	7.463865e-01	1.432384e-01	6.031481e-01	-2.299549e-01	-8.026252e-03	7.759499e-05	-3.668485e-03	-1.756648e-03	-1.911838e-03
0.10021       	2.351748e-01	1.095795e-01	1.255953e-01	7.464844e-01	1.432389e-01	6.032455e-01	-2.300033e-01	-8.007919e-03	8.096478e-05	-3.654709e-03	-1.746390e-03	-1.908319e-03
0.100222      	2.352169e-01	1.096150e-01	1.256019e-01	7.465836e-01	1.432411e-01	6.033424e-01	-2.300507e-01	-7.993450e-03	8.451848e-05	-3.642695e-03	-1.736829e-03	-1.905866e-03
0.100234      	2.352632e-01	1.096643e-01	1.255989e-01	7.466977e-01	1.432434e-01	6.034543e-01	-2.301055e-01	-7.967325e-03	8.539432e-05	-3.628249e-03	-1.728730e-03	-1.899519e-03
0.100247      	2.353051e-01	1.097097e-01	1.255955e-01	7.467924e-01	1.432438e-01	6.035486e-01	-2.301524e-01	-7.942909e-03	8.753915e-05	-3.614825e-03	-1.719874e-03	-1.894952e-03
0.100259      	2.353462e-01	1.097509e-01	1.255953e-01	7.468806e-01	1.432432e-01	6.036374e-01	-2.301971e-01	-7.922200e-03	8.935772e-05	-3.602961e-03	-1.712123e-03	-1.890838e-03
0.100271      	2.353932e-01	1.097931e-01	1.256002e-01	7.469905e-01	1.432455e-01	6.037450e-01	-2.302497e-01	-7.903543e-03	9.135513e-05	-3.592646e-03	-1.704968e-03	-1.887678e-03
0.100284      	2.354353e-01	1.098394e-01	1.255959e-01	7.470948e-01	1.432482e-01	6.038466e-01	-2.302992e-01	-7.878245e-03	9.250635e-05	-3.579725e-03	-1.697356e-03	-1.882369e-03
0.100296      	2.354769e-01	1.098851e-01	1.255919e-01	7.471890e-01	1.432499e-01	6.039391e-01	-2.303446e-01	-7.853398e-03	9.437693e-05	-3.565879e-03	-1.688563e-03	-1.877317e-03
0.100309      	2.355173e-01	1.099333e-01	1.255840e-01	7.472742e-01	1.432495e-01	6.040247e-01	-2.303876e-01	-7.825380e-03	9.487914e-05	-3.551656e-03	-1.680949e-03	-1.870707e-03
0.100321      	2.355570e-01	1.099735e-01	1.255835e-01	7.473648e-01	1.432503e-01	6.041145e-01	-2.304321e-01	-7.804988e-03	9.669516e-05	-3.540091e-03	-1.673350e-03	-1.866740e-03
0.100333      	2.356014e-01	1.100215e-01	1.255799e-01	7.474646e-01	1.432509e-01	6.042136e-01	-2.304814e-01	-7.779175e-03	9.748293e-05	-3.526578e-03	-1.665806e-03	-1.860772e-03
0.100346      	2.356455e-01	1.100721e-01	1.255734e-01	7.475644e-01	1.432526e-01	6.043118e-01	-2.305296e-01	-7.750633e-03	9.766821e-05	-3.513284e-03	-1.658974e-03	-1.854310e-03
0.100358      	2.356813e-01	1.101135e-01	1.255678e-01	7.476394e-01	1.432510e-01	6.043884e-01	-2.305687e-01	-7.727127e-03	9.885087e-05	-3.501859e-03	-1.652078e-03	-1.849780e-03
0.10037       	2.357232e-01	1.101602e-01	1.255630e-01	7.477348e-01	1.432523e-01	6.044825e-01	-2.306151e-01	-7.701429e-03	9.872926e-05	-3.491539e-03	-1.647040e-03	-1.844499e-03
0.100383      	2.357616e-01	1.102050e-01	1.255566e-01	7.478229e-01	1.432516e-01	6.045713e-01	-2.306599e-01	-7.675776e-03	9.907703e-05	-3.480182e-03	-1.641014e-03	-1.839168e-03
0.100395      	2.358056e-01	1.102533e-01	1.255523e-01	7.479215e-01	1.432518e-01	6.046696e-01	-2.307089e-01	-7.649474e-03	9.975698e-05	-3.467339e-03	-1.633913e-03	-1.833426e-03
0.100407      	2.358470e-01	1.103004e-01	1.255466e-01	7.480099e-01	1.432514e-01	6.047584e-01	-2.307535e-01	-7.623120e-03	1.003071e-04	-3.454722e-03	-1.627054e-03	-1.827668e-03
0.10042       	2.358801e-01	1.103447e-01	1.255354e-01	7.480879e-01	1.432508e-01	6.048371e-01	-2.307931e-01	-7.595313e-03	1.005401e-04	-3.441552e-03	-1.620236e-03	-1.821316e-03
0.100432      	2.359184e-01	1.103934e-01	1.255251e-01	7.481761e-01	1.432507e-01	6.049255e-01	-2.308374e-01	-7.565848e-03	9.969862e-05	-3.428993e-03	-1.614798e-03	-1.814195e-03
0.100445      	2.359668e-01	1.104488e-01	1.255180e-01	7.482861e-01	1.432518e-01	6.050343e-01	-2.308912e-01	-7.534597e-03	9.875168e-05	-3.416273e-03	-1.609385e-03	-1.806888e-03
0.100457      	2.360122e-01	1.104989e-01	1.255133e-01	7.483815e-01	1.432513e-01	6.051302e-01	-2.309395e-01	-7.507210e-03	9.871275e-05	-3.404643e-03	-1.603609e-03	-1.801034e-03
0.100469      	2.360550e-01	1.105474e-01	1.255077e-01	7.484825e-01	1.432524e-01	6.052300e-01	-2.309888e-01	-7.480156e-03	9.800214e-05	-3.395090e-03	-1.599543e-03	-1.795547e-03
0.100482      	2.360979e-01	1.105939e-01	1.255040e-01	7.485777e-01	1.432518e-01	6.053260e-01	-2.310371e-01	-7.455052e-03	9.822713e-05	-3.383837e-03	-1.593691e-03	-1.790146e-03
0.100494      	2.361382e-01	1.106433e-01	1.254950e-01	7.486643e-01	1.432509e-01	6.054135e-01	-2.310813e-01	-7.425843e-03	9.776445e-05	-3.371919e-03	-1.588195e-03	-1.783724e-03
0.100506      	2.361811e-01	1.106923e-01	1.254889e-01	7.487571e-01	1.432505e-01	6.055066e-01	-2.311281e-01	-7.398293e-03	9.769390e-05	-3.359552e-03	-1.582082e-03	-1.777470e-03
0.100519      	2.362217e-01	1.107421e-01	1.254796e-01	7.488510e-01	1.432504e-01	6.056006e-01	-2.311751e-01	-7.368755e-03	9.730601e-05	-3.347774e-03	-1.576581e-03	-1.771193e-03
0.100531      	2.362655e-01	1.107940e-01	1.254715e-01	7.489461e-01	1.432501e-01	6.056960e-01	-2.312229e-01	-7.338787e-03	9.640463e-05	-3.336310e-03	-1.571750e-03	-1.764560e-03
0.100543      	2.363120e-01	1.108515e-01	1.254605e-01	7.490520e-01	1.432515e-01	6.058006e-01	-2.312746e-01	-7.304530e-03	9.447330e-05	-3.323713e-03	-1.567383e-03	-1.756330e-03
0.100556      	2.363533e-01	1.108980e-01	1.254553e-01	7.491402e-01	1.432514e-01	6.058888e-01	-2.313187e-01	-7.278662e-03	9.450063e-05	-3.313830e-03	-1.562415e-03	-1.751416e-03
0.100568      	2.363912e-01	1.109499e-01	1.254413e-01	7.492268e-01	1.432511e-01	6.059757e-01	-2.313623e-01	-7.245679e-03	9.310596e-05	-3.302733e-03	-1.558261e-03	-1.744473e-03
0.100581      	2.364296e-01	1.110063e-01	1.254233e-01	7.493117e-01	1.432492e-01	6.060624e-01	-2.314066e-01	-7.208513e-03	9.014607e-05	-3.291498e-03	-1.555603e-03	-1.735895e-03
0.100593      	2.364732e-01	1.110614e-01	1.254118e-01	7.494121e-01	1.432495e-01	6.061626e-01	-2.314566e-01	-7.175223e-03	8.880862e-05	-3.279741e-03	-1.551062e-03	-1.728679e-03
0.100605      	2.365180e-01	1.111178e-01	1.254003e-01	7.495081e-01	1.432497e-01	6.062584e-01	-2.315043e-01	-7.141251e-03	8.722313e-05	-3.268924e-03	-1.547239e-03	-1.721685e-03
0.100618      	2.365643e-01	1.111776e-01	1.253867e-01	7.496093e-01	1.432497e-01	6.063596e-01	-2.315549e-01	-7.104549e-03	8.469562e-05	-3.258137e-03	-1.544373e-03	-1.713764e-03
0.10063       	2.366067e-01	1.112382e-01	1.253686e-01	7.497094e-01	1.432488e-01	6.064606e-01	-2.316059e-01	-7.065201e-03	8.071938e-05	-3.248478e-03	-1.543520e-03	-1.704958e-03
0.100642      	2.366488e-01	1.112967e-01	1.253522e-01	7.498066e-01	1.432491e-01	6.065576e-01	-2.316542e-01	-7.027760e-03	7.810004e-05	-3.237594e-03	-1.540697e-03	-1.696897e-03
0.100655      	2.366955e-01	1.113575e-01	1.253380e-01	7.499137e-01	1.432505e-01	6.066632e-01	-2.317063e-01	-6.990257e-03	7.559288e-05	-3.226662e-03	-1.537738e-03	-1.688924e-03
0.100667      	2.367388e-01	1.114201e-01	1.253186e-01	7.500138e-01	1.432502e-01	6.067636e-01	-2.317567e-01	-6.949251e-03	7.206881e-05	-3.215870e-03	-1.535866e-03	-1.680004e-03
0.10068       	2.367862e-01	1.114833e-01	1.253029e-01	7.501243e-01	1.432504e-01	6.068739e-01	-2.318118e-01	-6.909817e-03	6.923430e-05	-3.204553e-03	-1.533042e-03	-1.671511e-03
0.100692      	2.368287e-01	1.115466e-01	1.252821e-01	7.502179e-01	1.432481e-01	6.069698e-01	-2.318608e-01	-6.867781e-03	6.532082e-05	-3.194131e-03	-1.531745e-03	-1.662386e-03
0.100704      	2.368739e-01	1.116138e-01	1.252600e-01	7.503220e-01	1.432479e-01	6.070741e-01	-2.319131e-01	-6.823105e-03	6.105158e-05	-3.183312e-03	-1.530604e-03	-1.652707e-03
0.100717      	2.369192e-01	1.116876e-01	1.252316e-01	7.504309e-01	1.432482e-01	6.071827e-01	-2.319673e-01	-6.772015e-03	5.504702e-05	-3.173486e-03	-1.531696e-03	-1.641790e-03
0.100729      	2.369629e-01	1.117576e-01	1.252053e-01	7.505350e-01	1.432471e-01	6.072879e-01	-2.320204e-01	-6.723828e-03	4.995295e-05	-3.161964e-03	-1.531029e-03	-1.630935e-03
0.100742      	2.370098e-01	1.118301e-01	1.251797e-01	7.506499e-01	1.432464e-01	6.074034e-01	-2.320785e-01	-6.674793e-03	4.486887e-05	-3.150227e-03	-1.530244e-03	-1.619982e-03
0.100754      	2.370559e-01	1.119000e-01	1.251560e-01	7.507586e-01	1.432454e-01	6.075132e-01	-2.321339e-01	-6.628002e-03	4.091517e-05	-3.138217e-03	-1.528193e-03	-1.610024e-03
0.100766      	2.371074e-01	1.119785e-01	1.251289e-01	7.508809e-01	1.432459e-01	6.076350e-01	-2.321945e-01	-6.575179e-03	3.518034e-05	-3.126492e-03	-1.528066e-03	-1.598426e-03
0.100779      	2.371545e-01	1.120534e-01	1.251010e-01	7.509932e-01	1.432450e-01	6.077482e-01	-2.322516e-01	-6.523806e-03	2.974056e-05	-3.115003e-03	-1.527761e-03	-1.587242e-03
0.100791      	2.372010e-01	1.121291e-01	1.250719e-01	7.511107e-01	1.432449e-01	6.078658e-01	-2.323104e-01	-6.471395e-03	2.342928e-05	-3.104991e-03	-1.529066e-03	-1.575925e-03
0.100803      	2.372538e-01	1.122089e-01	1.250448e-01	7.512376e-01	1.432457e-01	6.079919e-01	-2.323731e-01	-6.417964e-03	1.794959e-05	-3.092594e-03	-1.528347e-03	-1.564247e-03
0.100816      	2.372989e-01	1.122845e-01	1.250144e-01	7.513429e-01	1.432455e-01	6.080974e-01	-2.324260e-01	-6.364968e-03	1.149559e-05	-3.082586e-03	-1.529798e-03	-1.552789e-03
0.100828      	2.373418e-01	1.123558e-01	1.249860e-01	7.514478e-01	1.432446e-01	6.082032e-01	-2.324793e-01	-6.315061e-03	6.424900e-06	-3.071971e-03	-1.529561e-03	-1.542411e-03
0.100841      	2.373842e-01	1.124301e-01	1.249541e-01	7.515565e-01	1.432435e-01	6.083130e-01	-2.325347e-01	-6.262000e-03	-3.852918e-07	-3.062510e-03	-1.531640e-03	-1.530870e-03
0.100853      	2.374278e-01	1.125039e-01	1.249239e-01	7.516556e-01	1.432431e-01	6.084125e-01	-2.325847e-01	-6.209972e-03	-6.241153e-06	-3.051505e-03	-1.531993e-03	-1.519511e-03
0.100865      	2.374685e-01	1.125747e-01	1.248938e-01	7.517514e-01	1.432424e-01	6.085091e-01	-2.326333e-01	-6.159526e-03	-1.230425e-05	-3.041838e-03	-1.533223e-03	-1.508615e-03
0.100878      	2.375072e-01	1.126425e-01	1.248647e-01	7.518330e-01	1.432402e-01	6.085928e-01	-2.326763e-01	-6.111120e-03	-1.777661e-05	-3.032252e-03	-1.533903e-03	-1.498349e-03
0.10089       	2.375506e-01	1.127082e-01	1.248423e-01	7.519353e-01	1.432396e-01	6.086957e-01	-2.327281e-01	-6.067052e-03	-2.235450e-05	-3.024124e-03	-1.534417e-03	-1.489708e-03
0.100902      	2.375872e-01	1.127713e-01	1.248159e-01	7.520092e-01	1.432375e-01	6.087716e-01	-2.327670e-01	-6.022319e-03	-2.671305e-05	-3.014478e-03	-1.533952e-03	-1.480526e-03
0.100915      	2.376228e-01	1.128377e-01	1.247851e-01	7.520815e-01	1.432354e-01	6.088461e-01	-2.328054e-01	-5.973692e-03	-3.221840e-05	-3.003545e-03	-1.533991e-03	-1.469554e-03
0.100927      	2.376632e-01	1.129040e-01	1.247592e-01	7.521663e-01	1.432347e-01	6.089316e-01	-2.328484e-01	-5.927590e-03	-3.804026e-05	-2.995377e-03	-1.535729e-03	-1.459648e-03
0.100939      	2.377012e-01	1.129620e-01	1.247392e-01	7.522488e-01	1.432346e-01	6.090142e-01	-2.328898e-01	-5.888626e-03	-4.203975e-05	-2.987255e-03	-1.535667e-03	-1.451588e-03
0.100952      	2.377319e-01	1.130153e-01	1.247166e-01	7.523025e-01	1.432317e-01	6.090708e-01	-2.329195e-01	-5.850694e-03	-4.432155e-05	-2.976944e-03	-1.532793e-03	-1.444150e-03
0.100964      	2.377629e-01	1.130708e-01	1.246922e-01	7.523560e-01	1.432299e-01	6.091261e-01	-2.329481e-01	-5.810694e-03	-4.842937e-05	-2.968626e-03	-1.532742e-03	-1.435884e-03
0.100977      	2.377964e-01	1.131248e-01	1.246716e-01	7.524181e-01	1.432285e-01	6.091896e-01	-2.329806e-01	-5.773424e-03	-5.175294e-05	-2.959721e-03	-1.531614e-03	-1.428108e-03
0.100989      	2.378253e-01	1.131782e-01	1.246471e-01	7.524754e-01	1.432272e-01	6.092482e-01	-2.330105e-01	-5.734448e-03	-5.549093e-05	-2.951759e-03	-1.531370e-03	-1.420389e-03
0.101001      	2.378551e-01	1.132326e-01	1.246225e-01	7.525165e-01	1.432244e-01	6.092921e-01	-2.330339e-01	-5.694952e-03	-5.925948e-05	-2.943599e-03	-1.531059e-03	-1.412540e-03
0.101014      	2.378861e-01	1.132863e-01	1.245998e-01	7.525589e-01	1.432211e-01	6.093378e-01	-2.330584e-01	-5.656766e-03	-6.319054e-05	-2.935503e-03	-1.530942e-03	-1.404561e-03
0.101026      	2.379108e-01	1.133328e-01	1.245780e-01	7.525845e-01	1.432169e-01	6.093677e-01	-2.330754e-01	-5.622568e-03	-6.619464e-05	-2.927177e-03	-1.529783e-03	-1.397394e-03
0.101038      	2.379368e-01	1.133753e-01	1.245615e-01	7.526269e-01	1.432154e-01	6.094116e-01	-2.330981e-01	-5.593085e-03	-6.829302e-05	-2.920812e-03	-1.528699e-03	-1.392113e-03
0.101051      	2.379586e-01	1.134201e-01	1.245384e-01	7.526552e-01	1.432124e-01	6.094427e-01	-2.331151e-01	-5.559170e-03	-7.000161e-05	-2.911574e-03	-1.525789e-03	-1.385785e-03
0.101063      	2.379829e-01	1.134665e-01	1.245164e-01	7.526750e-01	1.432076e-01	6.094674e-01	-2.331299e-01	-5.524948e-03	-7.309371e-05	-2.905457e-03	-1.525822e-03	-1.379635e-03
0.101075      	2.380069e-01	1.135101e-01	1.244968e-01	7.526976e-01	1.432038e-01	6.094938e-01	-2.331450e-01	-5.493372e-03	-7.594981e-05	-2.899076e-03	-1.525488e-03	-1.373588e-03
0.101088      	2.380358e-01	1.135561e-01	1.244797e-01	7.527444e-01	1.432035e-01	6.095409e-01	-2.331687e-01	-5.461804e-03	-7.888387e-05	-2.892013e-03	-1.524891e-03	-1.367123e-03
0.1011        	2.380576e-01	1.136012e-01	1.244565e-01	7.527544e-01	1.432001e-01	6.095544e-01	-2.331772e-01	-5.427664e-03	-8.111855e-05	-2.883479e-03	-1.522858e-03	-1.360621e-03
0.101112      	2.380722e-01	1.136431e-01	1.244291e-01	7.527501e-01	1.431939e-01	6.095562e-01	-2.331812e-01	-5.393018e-03	-8.397576e-05	-2.876406e-03	-1.522179e-03	-1.354227e-03
0.101125      	2.380929e-01	1.136862e-01	1.244068e-01	7.527668e-01	1.431904e-01	6.095764e-01	-2.331930e-01	-5.360309e-03	-8.728736e-05	-2.870506e-03	-1.522540e-03	-1.347966e-03
0.101137      	2.381179e-01	1.137305e-01	1.243874e-01	7.528006e-01	1.431895e-01	6.096111e-01	-2.332108e-01	-5.328485e-03	-9.044325e-05	-2.863457e-03	-1.522172e-03	-1.341285e-03
0.101149      	2.381317e-01	1.137687e-01	1.243631e-01	7.527932e-01	1.431844e-01	6.096089e-01	-2.332122e-01	-5.297195e-03	-9.167363e-05	-2.854826e-03	-1.519087e-03	-1.335739e-03
0.101162      	2.381525e-01	1.138139e-01	1.243386e-01	7.528045e-01	1.431807e-01	6.096238e-01	-2.332216e-01	-5.262361e-03	-9.389016e-05	-2.846054e-03	-1.516917e-03	-1.329137e-03
0.101174      	2.381738e-01	1.138600e-01	1.243139e-01	7.528161e-01	1.431766e-01	6.096395e-01	-2.332314e-01	-5.226942e-03	-9.758482e-05	-2.838464e-03	-1.516817e-03	-1.321647e-03
0.101186      	2.381934e-01	1.139011e-01	1.242923e-01	7.528347e-01	1.431746e-01	6.096601e-01	-2.332428e-01	-5.195618e-03	-1.015319e-04	-2.833858e-03	-1.518461e-03	-1.315397e-03
0.101199      	2.382123e-01	1.139485e-01	1.242638e-01	7.528391e-01	1.431708e-01	6.096684e-01	-2.332488e-01	-5.157624e-03	-1.047888e-04	-2.824673e-03	-1.517125e-03	-1.307548e-03
0.101211      	2.382242e-01	1.139877e-01	1.242365e-01	7.528211e-01	1.431646e-01	6.096565e-01	-2.332460e-01	-5.124382e-03	-1.068481e-04	-2.817503e-03	-1.515599e-03	-1.301903e-03
0.101223      	2.382349e-01	1.140258e-01	1.242091e-01	7.528001e-01	1.431571e-01	6.096430e-01	-2.332429e-01	-5.091657e-03	-1.094344e-04	-2.809971e-03	-1.514420e-03	-1.295551e-03
0.101236      	2.382580e-01	1.140681e-01	1.241899e-01	7.528211e-01	1.431543e-01	6.096668e-01	-2.332562e-01	-5.060919e-03	-1.127008e-04	-2.804837e-03	-1.515119e-03	-1.289718e-03
0.101248      	2.382713e-01	1.141067e-01	1.241647e-01	7.528067e-01	1.431501e-01	6.096567e-01	-2.332533e-01	-5.029011e-03	-1.140824e-04	-2.796883e-03	-1.512524e-03	-1.284359e-03
0.10126       	2.382878e-01	1.141508e-01	1.241370e-01	7.528032e-01	1.431454e-01	6.096578e-01	-2.332562e-01	-4.993123e-03	-1.169484e-04	-2.789141e-03	-1.511519e-03	-1.277622e-03
0.101273      	2.383013e-01	1.141928e-01	1.241084e-01	7.527906e-01	1.431400e-01	6.096507e-01	-2.332554e-01	-4.957813e-03	-1.193835e-04	-2.779060e-03	-1.508913e-03	-1.270147e-03
0.101285      	2.383153e-01	1.142272e-01	1.240881e-01	7.527900e-01	1.431361e-01	6.096539e-01	-2.332589e-01	-4.930451e-03	-1.224656e-04	-2.774760e-03	-1.509846e-03	-1.264915e-03
0.101297      	2.383312e-01	1.142680e-01	1.240631e-01	7.527817e-01	1.431320e-01	6.096497e-01	-2.332589e-01	-4.897571e-03	-1.250781e-04	-2.767667e-03	-1.508912e-03	-1.258755e-03
0.10131       	2.383415e-01	1.143085e-01	1.240330e-01	7.527659e-01	1.431259e-01	6.096400e-01	-2.332570e-01	-4.862276e-03	-1.280511e-04	-2.762479e-03	-1.509291e-03	-1.253188e-03
0.101322      	2.383500e-01	1.143469e-01	1.240031e-01	7.527380e-01	1.431181e-01	6.096199e-01	-2.332509e-01	-4.828094e-03	-1.312250e-04	-2.757429e-03	-1.509940e-03	-1.247490e-03
0.101334      	2.383675e-01	1.143840e-01	1.239835e-01	7.527404e-01	1.431137e-01	6.096267e-01	-2.332565e-01	-4.799715e-03	-1.331428e-04	-2.750349e-03	-1.508318e-03	-1.242032e-03
0.101347      	2.383846e-01	1.144251e-01	1.239595e-01	7.527311e-01	1.431082e-01	6.096229e-01	-2.332573e-01	-4.767214e-03	-1.346878e-04	-2.742155e-03	-1.505765e-03	-1.236390e-03
0.101359      	2.383947e-01	1.144647e-01	1.239300e-01	7.527091e-01	1.431015e-01	6.096077e-01	-2.332531e-01	-4.732683e-03	-1.370651e-04	-2.734633e-03	-1.504382e-03	-1.230252e-03
0.101371      	2.384062e-01	1.145004e-01	1.239058e-01	7.526881e-01	1.430949e-01	6.095932e-01	-2.332491e-01	-4.702723e-03	-1.388386e-04	-2.728314e-03	-1.502996e-03	-1.225318e-03
0.101383      	2.384199e-01	1.145313e-01	1.238886e-01	7.526862e-01	1.430899e-01	6.095963e-01	-2.332532e-01	-4.678647e-03	-1.399510e-04	-2.723596e-03	-1.501749e-03	-1.221847e-03
0.101396      	2.384360e-01	1.145695e-01	1.238665e-01	7.526751e-01	1.430845e-01	6.095906e-01	-2.332531e-01	-4.648496e-03	-1.414761e-04	-2.716691e-03	-1.499822e-03	-1.216869e-03
0.101408      	2.384467e-01	1.146066e-01	1.238401e-01	7.526508e-01	1.430776e-01	6.095731e-01	-2.332478e-01	-4.616769e-03	-1.422402e-04	-2.708291e-03	-1.496386e-03	-1.211905e-03
0.10142       	2.384630e-01	1.146468e-01	1.238162e-01	7.526480e-01	1.430724e-01	6.095755e-01	-2.332515e-01	-4.584731e-03	-1.440428e-04	-2.701428e-03	-1.494757e-03	-1.206671e-03
0.101433      	2.384833e-01	1.146833e-01	1.238000e-01	7.526582e-01	1.430690e-01	6.095892e-01	-2.332601e-01	-4.558388e-03	-1.456956e-04	-2.695040e-03	-1.493216e-03	-1.201824e-03
0.101445      	2.384987e-01	1.147248e-01	1.237738e-01	7.526472e-01	1.430639e-01	6.095833e-01	-2.332597e-01	-4.524482e-03	-1.479739e-04	-2.686867e-03	-1.491408e-03	-1.195460e-03
0.101457      	2.385155e-01	1.147653e-01	1.237502e-01	7.526346e-01	1.430581e-01	6.095765e-01	-2.332592e-01	-4.492480e-03	-1.495979e-04	-2.679256e-03	-1.489226e-03	-1.190030e-03
0.101469      	2.385262e-01	1.147996e-01	1.237266e-01	7.526134e-01	1.430513e-01	6.095621e-01	-2.332554e-01	-4.463467e-03	-1.508953e-04	-2.672668e-03	-1.487229e-03	-1.185439e-03
0.101482      	2.385387e-01	1.148284e-01	1.237102e-01	7.526071e-01	1.430461e-01	6.095610e-01	-2.332575e-01	-4.440905e-03	-1.514657e-04	-2.667604e-03	-1.485268e-03	-1.182336e-03
0.101494      	2.385539e-01	1.148642e-01	1.236898e-01	7.525961e-01	1.430405e-01	6.095556e-01	-2.332575e-01	-4.412811e-03	-1.519803e-04	-2.659756e-03	-1.481858e-03	-1.177898e-03
0.101506      	2.385674e-01	1.148983e-01	1.236690e-01	7.525732e-01	1.430339e-01	6.095393e-01	-2.332527e-01	-4.385371e-03	-1.521210e-04	-2.650637e-03	-1.477439e-03	-1.173197e-03
0.101519      	2.385809e-01	1.149322e-01	1.236487e-01	7.525564e-01	1.430277e-01	6.095287e-01	-2.332505e-01	-4.358277e-03	-1.522160e-04	-2.642791e-03	-1.473612e-03	-1.169180e-03
0.101531      	2.385996e-01	1.149629e-01	1.236367e-01	7.525613e-01	1.430228e-01	6.095384e-01	-2.332578e-01	-4.336897e-03	-1.517921e-04	-2.636632e-03	-1.470108e-03	-1.166524e-03
0.101543      	2.386180e-01	1.149996e-01	1.236184e-01	7.525569e-01	1.430172e-01	6.095397e-01	-2.332612e-01	-4.309385e-03	-1.528275e-04	-2.630300e-03	-1.467978e-03	-1.162323e-03
0.101555      	2.386321e-01	1.150346e-01	1.235975e-01	7.525361e-01	1.430102e-01	6.095259e-01	-2.332578e-01	-4.281437e-03	-1.538086e-04	-2.622410e-03	-1.465013e-03	-1.157396e-03
0.101568      	2.386460e-01	1.150680e-01	1.235780e-01	7.525206e-01	1.430030e-01	6.095176e-01	-2.332573e-01	-4.255018e-03	-1.536493e-04	-2.612521e-03	-1.459910e-03	-1.152611e-03
0.10158       	2.386642e-01	1.151001e-01	1.235640e-01	7.525236e-01	1.429975e-01	6.095262e-01	-2.332643e-01	-4.231939e-03	-1.542490e-04	-2.605701e-03	-1.457100e-03	-1.148602e-03
