Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1.20005e-06   	6.366688e+02	3.183202e+02	3.183486e+02	1.563864e+03	2.428446e+02	1.321020e+03	-5.390875e+02	-1.423994e-02	6.093719e-03	1.262686e-02	1.240715e-02	2.197104e-04
2.56825e-06   	-3.367899e+02	-1.683963e+02	-1.683936e+02	-8.266777e+02	-1.284855e+02	-6.981922e+02	2.848534e+02	-1.366863e-03	-1.149877e-02	-5.229084e-02	-3.764419e-02	-1.464664e-02
3.88821e-06   	1.199040e+00	6.020797e-01	5.969605e-01	2.873147e+00	3.671330e-01	2.506014e+00	-1.069440e+00	2.559609e-03	1.923065e-03	1.190029e-02	7.873210e-03	4.027080e-03
5.35328e-06   	7.479880e-01	3.751850e-01	3.728029e-01	1.620138e+00	2.131932e-01	1.406945e+00	-5.968760e-01	1.191051e-03	1.091437e-03	5.774067e-03	3.978470e-03	1.795596e-03
6.82308e-06   	6.759280e-01	3.384412e-01	3.374868e-01	1.486209e+00	1.982842e-01	1.287925e+00	-5.448202e-01	4.772391e-04	5.548982e-04	2.671932e-03	1.890864e-03	7.810679e-04
8.30355e-06   	6.289169e-01	3.146030e-01	3.143139e-01	1.404066e+00	1.946577e-01	1.209408e+00	-5.073752e-01	1.445555e-04	3.025953e-04	1.251337e-03	9.282640e-04	3.230734e-04
9.79041e-06   	6.096340e-01	3.049054e-01	3.047286e-01	1.383148e+00	1.973600e-01	1.185788e+00	-4.942138e-01	8.839829e-05	1.775533e-04	7.508700e-04	5.529883e-04	1.978817e-04
1.12857e-05   	5.805338e-01	2.903486e-01	2.901851e-01	1.334349e+00	1.943478e-01	1.140002e+00	-4.728269e-01	8.174746e-05	1.253228e-04	5.958409e-04	4.232433e-04	1.725976e-04
1.27914e-05   	5.518353e-01	2.760136e-01	2.758217e-01	1.283338e+00	1.900705e-01	1.093268e+00	-4.515987e-01	9.593089e-05	1.012622e-04	5.445552e-04	3.735398e-04	1.710154e-04
1.43069e-05   	5.318765e-01	2.660541e-01	2.658224e-01	1.251871e+00	1.880135e-01	1.063858e+00	-4.379222e-01	1.158805e-04	7.108740e-05	4.799546e-04	3.110647e-04	1.688899e-04
1.58317e-05   	5.165851e-01	2.584118e-01	2.581733e-01	1.230742e+00	1.870025e-01	1.043739e+00	-4.283683e-01	1.192544e-04	6.162259e-05	4.483365e-04	2.857909e-04	1.625457e-04
1.73649e-05   	5.025700e-01	2.514011e-01	2.511689e-01	1.211768e+00	1.859251e-01	1.025843e+00	-4.199591e-01	1.161145e-04	4.808966e-05	3.971333e-04	2.466563e-04	1.504770e-04
1.89056e-05   	4.886394e-01	2.444394e-01	2.442000e-01	1.192038e+00	1.846043e-01	1.007434e+00	-4.114147e-01	1.197047e-04	3.656022e-05	3.590827e-04	2.161016e-04	1.429811e-04
2.04531e-05   	4.759018e-01	2.380318e-01	2.378700e-01	1.174394e+00	1.833580e-01	9.910357e-01	-4.038388e-01	8.087357e-05	3.708695e-05	3.151819e-04	1.946779e-04	1.205040e-04
2.20063e-05   	4.639773e-01	2.320679e-01	2.319095e-01	1.158175e+00	1.821844e-01	9.759904e-01	-3.969030e-01	7.921144e-05	2.685900e-05	2.745523e-04	1.641352e-04	1.104172e-04
2.35654e-05   	4.526399e-01	2.264168e-01	2.262231e-01	1.142537e+00	1.810598e-01	9.614776e-01	-3.902089e-01	9.683401e-05	1.679942e-05	2.547511e-04	1.441750e-04	1.105761e-04
2.51301e-05   	4.421596e-01	2.211675e-01	2.209921e-01	1.128148e+00	1.800383e-01	9.481095e-01	-3.840356e-01	8.771378e-05	1.786873e-05	2.440132e-04	1.398753e-04	1.041379e-04
2.66997e-05   	4.323516e-01	2.162539e-01	2.160977e-01	1.114725e+00	1.791171e-01	9.356081e-01	-3.782455e-01	7.811898e-05	2.061571e-05	2.399747e-04	1.406031e-04	9.937166e-05
2.82738e-05   	4.234840e-01	2.118054e-01	2.116786e-01	1.103125e+00	1.783342e-01	9.247907e-01	-3.732282e-01	6.338474e-05	2.304275e-05	2.278898e-04	1.369876e-04	9.090214e-05
2.98516e-05   	4.152503e-01	2.076809e-01	2.075695e-01	1.092437e+00	1.776252e-01	9.148122e-01	-3.685935e-01	5.569113e-05	2.167785e-05	2.086808e-04	1.260183e-04	8.266256e-05
3.14321e-05   	4.075361e-01	2.038251e-01	2.037110e-01	1.082365e+00	1.769736e-01	9.053912e-01	-3.642088e-01	5.707860e-05	1.801946e-05	1.955906e-04	1.158148e-04	7.977586e-05
3.30149e-05   	4.002341e-01	2.001896e-01	2.000445e-01	1.072739e+00	1.763630e-01	8.963758e-01	-3.600064e-01	7.258196e-05	1.064722e-05	1.857315e-04	1.035130e-04	8.221854e-05
3.45998e-05   	3.933504e-01	1.967332e-01	1.966172e-01	1.063630e+00	1.757898e-01	8.878398e-01	-3.560250e-01	5.798470e-05	1.266718e-05	1.716703e-04	9.850231e-05	7.316795e-05
3.61864e-05   	3.870190e-01	1.935653e-01	1.934537e-01	1.055455e+00	1.752787e-01	8.801764e-01	-3.524489e-01	5.582221e-05	1.331086e-05	1.670972e-04	9.685946e-05	7.023773e-05
3.77747e-05   	3.810959e-01	1.906116e-01	1.904843e-01	1.047949e+00	1.747962e-01	8.731530e-01	-3.491784e-01	6.365019e-05	9.937975e-06	1.625652e-04	9.122055e-05	7.134460e-05
3.93649e-05   	3.754183e-01	1.877890e-01	1.876293e-01	1.040587e+00	1.743322e-01	8.662547e-01	-3.459612e-01	7.987386e-05	5.628219e-06	1.624042e-04	8.683029e-05	7.557386e-05
4.0957e-05    	3.700199e-01	1.850873e-01	1.849325e-01	1.033567e+00	1.738877e-01	8.596792e-01	-3.428957e-01	7.739857e-05	7.185948e-06	1.620979e-04	8.823488e-05	7.386298e-05
4.25515e-05   	3.648160e-01	1.824785e-01	1.823375e-01	1.026709e+00	1.734518e-01	8.532570e-01	-3.399026e-01	7.048387e-05	8.711847e-06	1.565184e-04	8.697107e-05	6.954737e-05
4.41483e-05   	3.598105e-01	1.799653e-01	1.798452e-01	1.020008e+00	1.730246e-01	8.469838e-01	-3.369796e-01	6.007765e-05	1.249606e-05	1.542192e-04	8.960567e-05	6.461354e-05
4.57476e-05   	3.550719e-01	1.775888e-01	1.774830e-01	1.013671e+00	1.726257e-01	8.410453e-01	-3.342098e-01	5.288531e-05	1.658364e-05	1.556905e-04	9.442890e-05	6.126163e-05
4.73493e-05   	3.505661e-01	1.753379e-01	1.752282e-01	1.007698e+00	1.722542e-01	8.354438e-01	-3.315948e-01	5.486021e-05	1.700368e-05	1.569750e-04	9.549120e-05	6.148384e-05
4.8953e-05    	3.462296e-01	1.731540e-01	1.730756e-01	1.001946e+00	1.719019e-01	8.300437e-01	-3.290709e-01	3.922682e-05	2.305468e-05	1.562636e-04	1.011865e-04	5.507712e-05
5.0559e-05    	3.420653e-01	1.710778e-01	1.709876e-01	9.964184e-01	1.715705e-01	8.248479e-01	-3.266387e-01	4.508843e-05	2.000034e-05	1.491140e-04	9.455733e-05	5.455664e-05
5.21669e-05   	3.380851e-01	1.690764e-01	1.690087e-01	9.911314e-01	1.712593e-01	8.198721e-01	-3.243064e-01	3.384621e-05	2.338023e-05	1.442215e-04	9.549100e-05	4.873054e-05
5.37766e-05   	3.342725e-01	1.671684e-01	1.671041e-01	9.860462e-01	1.709609e-01	8.150853e-01	-3.220622e-01	3.213682e-05	2.303830e-05	1.377149e-04	9.189574e-05	4.581915e-05
5.53878e-05   	3.306469e-01	1.653489e-01	1.652981e-01	9.812408e-01	1.706814e-01	8.105594e-01	-3.199390e-01	2.541082e-05	2.519173e-05	1.337549e-04	9.206916e-05	4.168570e-05
5.70004e-05   	3.271391e-01	1.635959e-01	1.635433e-01	9.765143e-01	1.704009e-01	8.061134e-01	-3.178563e-01	2.631149e-05	2.482301e-05	1.297846e-04	8.971532e-05	4.006931e-05
5.86142e-05   	3.237740e-01	1.619093e-01	1.618647e-01	9.719968e-01	1.701339e-01	8.018630e-01	-3.158645e-01	2.229806e-05	2.498398e-05	1.241699e-04	8.706891e-05	3.710096e-05
6.02289e-05   	3.205562e-01	1.603050e-01	1.602512e-01	9.676806e-01	1.698772e-01	7.978034e-01	-3.139631e-01	2.686159e-05	2.157067e-05	1.168155e-04	7.997841e-05	3.683706e-05
6.18443e-05   	3.174792e-01	1.587826e-01	1.586966e-01	9.635668e-01	1.696369e-01	7.939299e-01	-3.121465e-01	4.301747e-05	1.505326e-05	1.121313e-04	7.111892e-05	4.101240e-05
6.34603e-05   	3.145664e-01	1.573220e-01	1.572444e-01	9.597416e-01	1.694172e-01	7.903245e-01	-3.104537e-01	3.883094e-05	1.597389e-05	1.076953e-04	6.982152e-05	3.787374e-05
6.50765e-05   	3.117850e-01	1.559407e-01	1.558443e-01	9.561027e-01	1.692099e-01	7.868928e-01	-3.088414e-01	4.816617e-05	1.162770e-05	1.032288e-04	6.324213e-05	3.998672e-05
6.6693e-05    	3.091827e-01	1.546464e-01	1.545363e-01	9.527722e-01	1.690265e-01	7.837458e-01	-3.073596e-01	5.504513e-05	8.184031e-06	9.798431e-05	5.717619e-05	4.080813e-05
6.83095e-05   	3.065974e-01	1.533451e-01	1.532524e-01	9.494032e-01	1.688335e-01	7.805697e-01	-3.058681e-01	4.634152e-05	8.793426e-06	9.035481e-05	5.397083e-05	3.638398e-05
6.99262e-05   	3.041371e-01	1.521191e-01	1.520180e-01	9.462557e-01	1.686553e-01	7.776004e-01	-3.044725e-01	5.052983e-05	5.746967e-06	8.488635e-05	4.819014e-05	3.669621e-05
7.1543e-05    	3.017891e-01	1.509489e-01	1.508401e-01	9.432778e-01	1.684896e-01	7.747882e-01	-3.031493e-01	5.440983e-05	4.005600e-06	8.224574e-05	4.512847e-05	3.711727e-05
7.316e-05     	2.994883e-01	1.498075e-01	1.496808e-01	9.403224e-01	1.683250e-01	7.719973e-01	-3.018362e-01	6.339032e-05	-1.310446e-06	7.519654e-05	3.628782e-05	3.890871e-05
7.47772e-05   	2.972205e-01	1.486676e-01	1.485528e-01	9.373790e-01	1.681590e-01	7.692199e-01	-3.005305e-01	5.739733e-05	4.245370e-07	7.087363e-05	3.586135e-05	3.501228e-05
7.63948e-05   	2.950698e-01	1.475934e-01	1.474764e-01	9.346240e-01	1.680020e-01	7.666220e-01	-2.993100e-01	5.849170e-05	-1.482871e-06	6.537015e-05	3.120220e-05	3.416795e-05
7.80126e-05   	2.929714e-01	1.465464e-01	1.464250e-01	9.319244e-01	1.678514e-01	7.640730e-01	-2.981108e-01	6.073619e-05	-3.204003e-06	6.040601e-05	2.699900e-05	3.340701e-05
7.96307e-05   	2.909999e-01	1.455596e-01	1.454404e-01	9.294679e-01	1.677209e-01	7.617470e-01	-2.970131e-01	5.959832e-05	-3.215896e-06	5.890319e-05	2.623570e-05	3.266749e-05
8.12493e-05   	2.890915e-01	1.446043e-01	1.444872e-01	9.271030e-01	1.675945e-01	7.595085e-01	-2.959570e-01	5.854276e-05	-3.363970e-06	5.544928e-05	2.436067e-05	3.108861e-05
8.28681e-05   	2.872142e-01	1.436539e-01	1.435602e-01	9.247578e-01	1.674680e-01	7.572898e-01	-2.949109e-01	4.684407e-05	-5.403622e-07	5.084847e-05	2.488387e-05	2.596460e-05
8.44872e-05   	2.854339e-01	1.427583e-01	1.426756e-01	9.225716e-01	1.673530e-01	7.552186e-01	-2.939328e-01	4.138949e-05	-1.160079e-07	4.581605e-05	2.279202e-05	2.302403e-05
8.61066e-05   	2.836854e-01	1.418954e-01	1.417900e-01	9.203943e-01	1.672341e-01	7.531601e-01	-2.929630e-01	5.272083e-05	-4.441204e-06	4.358355e-05	1.735057e-05	2.623298e-05
8.77263e-05   	2.819253e-01	1.410149e-01	1.409105e-01	9.181246e-01	1.671048e-01	7.510198e-01	-2.919575e-01	5.218263e-05	-5.289349e-06	3.903227e-05	1.422679e-05	2.480548e-05
8.93462e-05   	2.802551e-01	1.401779e-01	1.400771e-01	9.160338e-01	1.669886e-01	7.490452e-01	-2.910283e-01	5.040570e-05	-6.855243e-06	3.237734e-05	9.333429e-06	2.304391e-05
9.09664e-05   	2.785900e-01	1.393420e-01	1.392480e-01	9.139205e-01	1.668690e-01	7.470514e-01	-2.900912e-01	4.700434e-05	-5.631708e-06	3.377240e-05	1.125449e-05	2.251791e-05
9.25868e-05   	2.770211e-01	1.385678e-01	1.384534e-01	9.120122e-01	1.667660e-01	7.452461e-01	-2.892400e-01	5.719405e-05	-9.155542e-06	3.419392e-05	7.941419e-06	2.625250e-05
9.42073e-05   	2.755244e-01	1.378206e-01	1.377037e-01	9.102349e-01	1.666711e-01	7.435639e-01	-2.884464e-01	5.843247e-05	-1.079780e-05	2.899381e-05	3.699109e-06	2.529470e-05
9.5828e-05    	2.741159e-01	1.371238e-01	1.369921e-01	9.086321e-01	1.665868e-01	7.420452e-01	-2.877292e-01	6.589256e-05	-1.324006e-05	2.868850e-05	1.104190e-06	2.758431e-05
9.7449e-05    	2.727356e-01	1.364414e-01	1.362943e-01	9.070368e-01	1.665019e-01	7.405349e-01	-2.870165e-01	7.353987e-05	-1.578999e-05	2.891800e-05	-1.330989e-06	3.024899e-05
9.90702e-05   	2.713527e-01	1.357487e-01	1.356040e-01	9.054078e-01	1.664135e-01	7.389943e-01	-2.862904e-01	7.236061e-05	-1.601375e-05	2.528135e-05	-3.373072e-06	2.865442e-05
0.000100691   	2.700519e-01	1.350917e-01	1.349602e-01	9.039415e-01	1.663385e-01	7.376030e-01	-2.856322e-01	6.572611e-05	-1.330956e-05	2.467579e-05	-9.716640e-07	2.564746e-05
0.000102313   	2.687706e-01	1.344470e-01	1.343236e-01	9.024805e-01	1.662636e-01	7.362169e-01	-2.849766e-01	6.169218e-05	-1.224036e-05	2.364802e-05	-4.163507e-07	2.406437e-05
0.000103935   	2.675114e-01	1.338131e-01	1.336984e-01	9.010565e-01	1.661941e-01	7.348624e-01	-2.843342e-01	5.734404e-05	-1.069301e-05	2.306799e-05	8.409857e-07	2.222700e-05
0.000105557   	2.662601e-01	1.331829e-01	1.330772e-01	8.995984e-01	1.661184e-01	7.334800e-01	-2.836808e-01	5.284142e-05	-9.134973e-06	2.217379e-05	1.951923e-06	2.022187e-05
0.00010718    	2.650680e-01	1.325844e-01	1.324836e-01	8.982413e-01	1.660488e-01	7.321925e-01	-2.830719e-01	5.043418e-05	-9.167872e-06	1.921535e-05	4.398047e-07	1.877555e-05
0.000108802   	2.638885e-01	1.319990e-01	1.318895e-01	8.968929e-01	1.659828e-01	7.309101e-01	-2.824637e-01	5.477836e-05	-1.048429e-05	1.752813e-05	-1.720227e-06	1.924836e-05
0.000110426   	2.627398e-01	1.314360e-01	1.313038e-01	8.955826e-01	1.659174e-01	7.296652e-01	-2.818739e-01	6.606181e-05	-1.458812e-05	1.637456e-05	-6.400843e-06	2.277540e-05
0.000112049   	2.616115e-01	1.308697e-01	1.307418e-01	8.942813e-01	1.658510e-01	7.284303e-01	-2.812896e-01	6.391381e-05	-1.299081e-05	1.854402e-05	-3.718800e-06	2.226282e-05
0.000113673   	2.604981e-01	1.303088e-01	1.301893e-01	8.929880e-01	1.657831e-01	7.272048e-01	-2.807109e-01	5.977121e-05	-1.255197e-05	1.545752e-05	-4.823209e-06	2.028073e-05
0.000115296   	2.594102e-01	1.297672e-01	1.296429e-01	8.917290e-01	1.657198e-01	7.260092e-01	-2.801447e-01	6.216263e-05	-1.326493e-05	1.563776e-05	-5.446045e-06	2.108381e-05
0.000116921   	2.583608e-01	1.292294e-01	1.291314e-01	8.905317e-01	1.656601e-01	7.248716e-01	-2.796058e-01	4.900837e-05	-7.255273e-06	1.767676e-05	1.583106e-06	1.609365e-05
0.000118545   	2.573103e-01	1.286987e-01	1.286116e-01	8.893129e-01	1.655989e-01	7.237140e-01	-2.790575e-01	4.355380e-05	-6.263296e-06	1.509582e-05	1.284615e-06	1.381121e-05
0.00012017    	2.563094e-01	1.282000e-01	1.281094e-01	8.881667e-01	1.655400e-01	7.226268e-01	-2.785434e-01	4.529811e-05	-8.776091e-06	1.086106e-05	-3.345558e-06	1.420662e-05
0.000121795   	2.552956e-01	1.277053e-01	1.275903e-01	8.869804e-01	1.654799e-01	7.215005e-01	-2.780103e-01	5.751161e-05	-1.235864e-05	1.195826e-05	-6.379508e-06	1.833776e-05
0.00012342    	2.543249e-01	1.272211e-01	1.271038e-01	8.858809e-01	1.654278e-01	7.204532e-01	-2.775127e-01	5.862745e-05	-1.185156e-05	1.296321e-05	-5.369955e-06	1.833316e-05
0.000125045   	2.533779e-01	1.267482e-01	1.266297e-01	8.848184e-01	1.653788e-01	7.194396e-01	-2.770304e-01	5.927648e-05	-1.228771e-05	1.385831e-05	-5.358552e-06	1.921686e-05
0.000126671   	2.524329e-01	1.262733e-01	1.261595e-01	8.837202e-01	1.653239e-01	7.183963e-01	-2.765362e-01	5.688110e-05	-1.285925e-05	9.315161e-06	-8.201670e-06	1.751683e-05
0.000128297   	2.515318e-01	1.258226e-01	1.257092e-01	8.827240e-01	1.652807e-01	7.174432e-01	-2.760812e-01	5.671873e-05	-1.232961e-05	9.823683e-06	-7.417770e-06	1.724145e-05
0.000129922   	2.506136e-01	1.253571e-01	1.252565e-01	8.816676e-01	1.652310e-01	7.164366e-01	-2.756028e-01	5.031472e-05	-9.154696e-06	1.118028e-05	-3.564558e-06	1.474483e-05
0.000131548   	2.497088e-01	1.249020e-01	1.248069e-01	8.806334e-01	1.651841e-01	7.154492e-01	-2.751326e-01	4.756281e-05	-9.091329e-06	9.119438e-06	-4.531610e-06	1.365105e-05
0.000133175   	2.488146e-01	1.244520e-01	1.243626e-01	8.795882e-01	1.651350e-01	7.144532e-01	-2.746591e-01	4.472598e-05	-7.555775e-06	1.069262e-05	-2.209466e-06	1.290209e-05
0.000134801   	2.479378e-01	1.240164e-01	1.239215e-01	8.785829e-01	1.650913e-01	7.134916e-01	-2.742001e-01	4.745842e-05	-8.100151e-06	1.224144e-05	-1.979431e-06	1.422087e-05
0.000136428   	2.470746e-01	1.235761e-01	1.234985e-01	8.775893e-01	1.650477e-01	7.125416e-01	-2.737469e-01	3.878469e-05	-5.804313e-06	1.034499e-05	-6.318194e-07	1.097681e-05
0.000138054   	2.462461e-01	1.231681e-01	1.230780e-01	8.766513e-01	1.650073e-01	7.116439e-01	-2.733183e-01	4.505818e-05	-7.823168e-06	1.167948e-05	-1.983429e-06	1.366291e-05
0.000139681   	2.454425e-01	1.227674e-01	1.226751e-01	8.757462e-01	1.649668e-01	7.107794e-01	-2.729063e-01	4.614700e-05	-9.304144e-06	8.268917e-06	-5.169685e-06	1.343860e-05
0.000141308   	2.446246e-01	1.223548e-01	1.222698e-01	8.748086e-01	1.649269e-01	7.098817e-01	-2.724774e-01	4.248107e-05	-6.991908e-06	1.012262e-05	-1.930597e-06	1.205322e-05
0.000142935   	2.438112e-01	1.219452e-01	1.218660e-01	8.738539e-01	1.648816e-01	7.089723e-01	-2.720453e-01	3.960994e-05	-5.394813e-06	1.178120e-05	4.957854e-07	1.128541e-05
0.000144562   	2.430280e-01	1.215611e-01	1.214669e-01	8.729783e-01	1.648477e-01	7.081306e-01	-2.716414e-01	4.713450e-05	-6.484525e-06	1.529870e-05	1.164825e-06	1.413388e-05
0.00014619    	2.422686e-01	1.211846e-01	1.210840e-01	8.721445e-01	1.648175e-01	7.073270e-01	-2.712548e-01	5.029006e-05	-8.525568e-06	1.357694e-05	-1.737096e-06	1.531404e-05
0.000147817   	2.415099e-01	1.207965e-01	1.207134e-01	8.712866e-01	1.647828e-01	7.065038e-01	-2.708605e-01	4.159283e-05	-5.161174e-06	1.338323e-05	1.530439e-06	1.185279e-05
0.000149445   	2.407877e-01	1.204312e-01	1.203565e-01	8.705016e-01	1.647554e-01	7.057462e-01	-2.704954e-01	3.736806e-05	-3.882799e-06	1.207093e-05	2.152667e-06	9.918264e-06
0.000151073   	2.400196e-01	1.200427e-01	1.199769e-01	8.696009e-01	1.647181e-01	7.048827e-01	-2.700823e-01	3.290337e-05	-2.966633e-06	9.602869e-06	1.834801e-06	7.768067e-06
0.000152701   	2.393226e-01	1.196893e-01	1.196333e-01	8.688583e-01	1.646943e-01	7.041640e-01	-2.697348e-01	2.796134e-05	-1.981613e-06	7.412172e-06	1.724473e-06	5.687699e-06
0.00015433    	2.385959e-01	1.193344e-01	1.192615e-01	8.680437e-01	1.646658e-01	7.033779e-01	-2.693560e-01	3.642652e-05	-4.239326e-06	1.060467e-05	1.063008e-06	9.541659e-06
0.000155958   	2.379258e-01	1.190022e-01	1.189235e-01	8.673465e-01	1.646473e-01	7.026992e-01	-2.690259e-01	3.935113e-05	-5.325154e-06	1.049211e-05	-7.909997e-08	1.057121e-05
0.000157587   	2.372336e-01	1.186578e-01	1.185758e-01	8.665690e-01	1.646186e-01	7.019504e-01	-2.686659e-01	4.099594e-05	-4.050211e-06	1.441791e-05	3.158744e-06	1.125917e-05
0.000159216   	2.365349e-01	1.183107e-01	1.182242e-01	8.657642e-01	1.645867e-01	7.011776e-01	-2.682955e-01	4.328047e-05	-3.730532e-06	1.658293e-05	4.560935e-06	1.202200e-05
0.000160845   	2.358948e-01	1.179918e-01	1.179031e-01	8.651015e-01	1.645693e-01	7.005323e-01	-2.679815e-01	4.435960e-05	-4.787847e-06	1.468605e-05	2.555178e-06	1.213087e-05
0.000162474   	2.352449e-01	1.176645e-01	1.175804e-01	8.644002e-01	1.645465e-01	6.998537e-01	-2.676536e-01	4.201478e-05	-3.229605e-06	1.564437e-05	4.592579e-06	1.105179e-05
0.000164104   	2.345849e-01	1.173407e-01	1.172442e-01	8.636684e-01	1.645227e-01	6.991457e-01	-2.673115e-01	4.828493e-05	-6.180998e-06	1.297267e-05	3.053365e-07	1.266733e-05
0.000165733   	2.339612e-01	1.170278e-01	1.169334e-01	8.630130e-01	1.645062e-01	6.985068e-01	-2.670003e-01	4.718830e-05	-5.276808e-06	1.445672e-05	1.951552e-06	1.250517e-05
0.000167363   	2.333207e-01	1.167093e-01	1.166114e-01	8.623102e-01	1.644837e-01	6.978265e-01	-2.666714e-01	4.891074e-05	-5.988866e-06	1.520392e-05	1.613094e-06	1.359083e-05
0.000168993   	2.326879e-01	1.163919e-01	1.162960e-01	8.616123e-01	1.644625e-01	6.971498e-01	-2.663437e-01	4.792754e-05	-5.670939e-06	1.514416e-05	1.901138e-06	1.324302e-05
0.000170623   	2.320748e-01	1.160834e-01	1.159914e-01	8.609473e-01	1.644424e-01	6.965050e-01	-2.660313e-01	4.596292e-05	-5.365204e-06	1.381030e-05	1.539946e-06	1.227035e-05
0.000172253   	2.314673e-01	1.157756e-01	1.156917e-01	8.602941e-01	1.644247e-01	6.958694e-01	-2.657223e-01	4.198220e-05	-3.424158e-06	1.376511e-05	3.458396e-06	1.030671e-05
0.000173883   	2.308937e-01	1.154920e-01	1.154017e-01	8.597143e-01	1.644141e-01	6.953001e-01	-2.654430e-01	4.515018e-05	-3.289658e-06	1.651360e-05	4.967141e-06	1.154646e-05
0.000175514   	2.303075e-01	1.151985e-01	1.151090e-01	8.591052e-01	1.644019e-01	6.947032e-01	-2.651506e-01	4.474018e-05	-3.768123e-06	1.518252e-05	3.823136e-06	1.135938e-05
0.000177144   	2.297242e-01	1.149153e-01	1.148089e-01	8.584911e-01	1.643885e-01	6.941026e-01	-2.648570e-01	5.316852e-05	-6.415267e-06	1.658467e-05	1.877067e-06	1.470760e-05
0.000178774   	2.291571e-01	1.146237e-01	1.145334e-01	8.578945e-01	1.643727e-01	6.935218e-01	-2.645745e-01	4.517262e-05	-3.955196e-06	1.494442e-05	3.517011e-06	1.142740e-05
0.000180405   	2.286143e-01	1.143481e-01	1.142662e-01	8.573472e-01	1.643633e-01	6.929839e-01	-2.643103e-01	4.092279e-05	-2.237704e-06	1.618619e-05	5.855389e-06	1.033080e-05
0.000182036   	2.280593e-01	1.140679e-01	1.139914e-01	8.567757e-01	1.643513e-01	6.924244e-01	-2.640366e-01	3.821894e-05	-1.886526e-06	1.371759e-05	4.972271e-06	8.745323e-06
0.000183666   	2.275318e-01	1.138109e-01	1.137210e-01	8.562543e-01	1.643442e-01	6.919101e-01	-2.637829e-01	4.496098e-05	-4.265425e-06	1.292491e-05	2.197031e-06	1.072788e-05
0.000185297   	2.269960e-01	1.135481e-01	1.134479e-01	8.556932e-01	1.643310e-01	6.913622e-01	-2.635156e-01	5.008465e-05	-6.178756e-06	1.264530e-05	1.438952e-07	1.250141e-05
0.000186927   	2.264357e-01	1.132603e-01	1.131754e-01	8.550844e-01	1.643163e-01	6.907681e-01	-2.632259e-01	4.243592e-05	-3.312973e-06	1.175997e-05	2.567014e-06	9.192960e-06
0.000188558   	2.258962e-01	1.129893e-01	1.129069e-01	8.545185e-01	1.643047e-01	6.902138e-01	-2.629546e-01	4.118810e-05	-3.116401e-06	1.153904e-05	2.653118e-06	8.885920e-06
0.000190189   	2.253713e-01	1.127223e-01	1.126490e-01	8.539734e-01	1.642953e-01	6.896781e-01	-2.626914e-01	3.664152e-05	-1.842017e-06	1.043051e-05	3.373240e-06	7.057274e-06
0.00019182    	2.248462e-01	1.124631e-01	1.123831e-01	8.534237e-01	1.642846e-01	6.891391e-01	-2.624272e-01	4.002022e-05	-2.545987e-06	1.132577e-05	3.116900e-06	8.208874e-06
0.000193451   	2.243798e-01	1.122299e-01	1.121499e-01	8.530161e-01	1.642883e-01	6.887278e-01	-2.622198e-01	4.002791e-05	-2.415059e-06	1.130634e-05	3.238112e-06	8.068230e-06
0.000195082   	2.238939e-01	1.119899e-01	1.119040e-01	8.525581e-01	1.642888e-01	6.882693e-01	-2.619902e-01	4.290243e-05	-3.039950e-06	1.201254e-05	2.966317e-06	9.046218e-06
0.000196713   	2.234048e-01	1.117295e-01	1.116753e-01	8.520654e-01	1.642816e-01	6.877838e-01	-2.617511e-01	2.710035e-05	1.539525e-06	9.111842e-06	6.095445e-06	3.016396e-06
0.000198344   	2.229246e-01	1.114903e-01	1.114343e-01	8.515929e-01	1.642762e-01	6.873167e-01	-2.615202e-01	2.799050e-05	1.576306e-06	9.762820e-06	6.457717e-06	3.305104e-06
0.000199974   	2.224515e-01	1.112609e-01	1.111906e-01	8.511446e-01	1.642755e-01	6.868691e-01	-2.612968e-01	3.516347e-05	-5.663560e-07	1.123433e-05	5.050807e-06	6.183519e-06
0.000201605   	2.219763e-01	1.110212e-01	1.109550e-01	8.506686e-01	1.642701e-01	6.863986e-01	-2.610643e-01	3.311010e-05	6.593142e-07	1.229080e-05	6.804716e-06	5.486087e-06
0.000203237   	2.215080e-01	1.107889e-01	1.107191e-01	8.502034e-01	1.642647e-01	6.859388e-01	-2.608370e-01	3.490325e-05	-2.127414e-07	1.145566e-05	5.515090e-06	5.940573e-06
0.000204868   	2.210424e-01	1.105501e-01	1.104922e-01	8.497299e-01	1.642580e-01	6.854719e-01	-2.606070e-01	2.893236e-05	1.985431e-06	1.094419e-05	7.457526e-06	3.486663e-06
0.000206499   	2.205803e-01	1.103150e-01	1.102653e-01	8.492794e-01	1.642546e-01	6.850248e-01	-2.603851e-01	2.481447e-05	3.862350e-06	1.248486e-05	1.010478e-05	2.380079e-06
0.00020813    	2.201347e-01	1.100899e-01	1.100448e-01	8.488704e-01	1.642579e-01	6.846125e-01	-2.601773e-01	2.258121e-05	4.074706e-06	1.195197e-05	1.005069e-05	1.901280e-06
0.000209761   	2.197202e-01	1.098817e-01	1.098385e-01	8.485069e-01	1.642604e-01	6.842466e-01	-2.599931e-01	2.161161e-05	4.429482e-06	1.337665e-05	1.111781e-05	2.258844e-06
