Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
3.30012e-05   	3.943507e-01	1.968787e-01	1.974720e-01	1.057751e+00	1.749633e-01	8.827880e-01	-3.539123e-01	-2.966362e-04	-1.220340e-04	-1.319356e-04	-1.880018e-04	5.606617e-05
3.45978e-05   	3.875190e-01	1.934499e-01	1.940691e-01	1.049019e+00	1.744154e-01	8.746032e-01	-3.500939e-01	-3.096173e-04	-1.195445e-04	-1.437929e-04	-1.914409e-04	4.764801e-05
3.61977e-05   	3.812498e-01	1.903082e-01	1.909416e-01	1.041239e+00	1.739278e-01	8.673108e-01	-3.466915e-01	-3.167106e-04	-1.191211e-04	-1.532130e-04	-1.957276e-04	4.251457e-05
3.78008e-05   	3.753736e-01	1.873897e-01	1.879839e-01	1.034023e+00	1.734718e-01	8.605510e-01	-3.435396e-01	-2.970672e-04	-1.272791e-04	-1.610699e-04	-2.078141e-04	4.674414e-05
3.94069e-05   	3.697386e-01	1.845739e-01	1.851647e-01	1.026926e+00	1.730307e-01	8.538953e-01	-3.404323e-01	-2.953600e-04	-1.283299e-04	-1.662624e-04	-2.114611e-04	4.519864e-05
4.1016e-05    	3.643983e-01	1.818988e-01	1.824995e-01	1.020202e+00	1.726109e-01	8.475907e-01	-3.374899e-01	-3.003644e-04	-1.289587e-04	-1.748190e-04	-2.163682e-04	4.154915e-05
4.26279e-05   	3.592867e-01	1.793326e-01	1.799541e-01	1.013693e+00	1.722096e-01	8.414833e-01	-3.346369e-01	-3.107955e-04	-1.280486e-04	-1.849513e-04	-2.205242e-04	3.557298e-05
4.42426e-05   	3.543860e-01	1.768766e-01	1.775094e-01	1.007356e+00	1.718204e-01	8.355357e-01	-3.318576e-01	-3.163759e-04	-1.277668e-04	-1.923870e-04	-2.239603e-04	3.157334e-05
4.58598e-05   	3.497513e-01	1.745504e-01	1.752009e-01	1.001369e+00	1.714569e-01	8.299123e-01	-3.292277e-01	-3.252694e-04	-1.262588e-04	-1.982895e-04	-2.254035e-04	2.711402e-05
4.74794e-05   	3.453662e-01	1.723481e-01	1.730181e-01	9.957876e-01	1.711229e-01	8.246647e-01	-3.267709e-01	-3.350446e-04	-1.252944e-04	-2.056574e-04	-2.281231e-04	2.246567e-05
4.91013e-05   	3.411369e-01	1.702282e-01	1.709088e-01	9.903566e-01	1.708048e-01	8.195518e-01	-3.243735e-01	-3.402884e-04	-1.245692e-04	-2.122392e-04	-2.306888e-04	1.844959e-05
5.07253e-05   	3.370446e-01	1.681820e-01	1.688626e-01	9.850472e-01	1.704930e-01	8.145542e-01	-3.220306e-01	-3.403062e-04	-1.264634e-04	-2.191021e-04	-2.360145e-04	1.691240e-05
5.23515e-05   	3.331701e-01	1.662341e-01	1.669360e-01	9.800518e-01	1.702077e-01	8.098441e-01	-3.198182e-01	-3.509461e-04	-1.252129e-04	-2.270540e-04	-2.387400e-04	1.168592e-05
5.39794e-05   	3.294281e-01	1.643557e-01	1.650724e-01	9.751705e-01	1.699247e-01	8.052458e-01	-3.176606e-01	-3.583425e-04	-1.242974e-04	-2.349323e-04	-2.417635e-04	6.831246e-06
5.56091e-05   	3.258736e-01	1.625733e-01	1.633003e-01	9.705399e-01	1.696570e-01	8.008830e-01	-3.156130e-01	-3.634894e-04	-1.230312e-04	-2.381962e-04	-2.421294e-04	3.933122e-06
5.72403e-05   	3.224742e-01	1.608716e-01	1.616026e-01	9.661000e-01	1.693982e-01	7.967018e-01	-3.136518e-01	-3.654872e-04	-1.232783e-04	-2.421522e-04	-2.443544e-04	2.202194e-06
5.88728e-05   	3.191595e-01	1.592065e-01	1.599529e-01	9.617128e-01	1.691357e-01	7.925771e-01	-3.117207e-01	-3.732047e-04	-1.229735e-04	-2.488765e-04	-2.474117e-04	-1.464765e-06
6.05064e-05   	3.159875e-01	1.576306e-01	1.583569e-01	9.575047e-01	1.688825e-01	7.886221e-01	-3.098698e-01	-3.631536e-04	-1.290277e-04	-2.559006e-04	-2.569780e-04	1.077424e-06
6.21407e-05   	3.129949e-01	1.561425e-01	1.568523e-01	9.536021e-01	1.686527e-01	7.849494e-01	-3.081484e-01	-3.548847e-04	-1.337607e-04	-2.609902e-04	-2.642558e-04	3.265564e-06
6.37755e-05   	3.101322e-01	1.547078e-01	1.554244e-01	9.498886e-01	1.684344e-01	7.814542e-01	-3.065099e-01	-3.583116e-04	-1.337437e-04	-2.646901e-04	-2.660887e-04	1.398642e-06
6.54105e-05   	3.074286e-01	1.533635e-01	1.540651e-01	9.464101e-01	1.682319e-01	7.781782e-01	-3.049731e-01	-3.508254e-04	-1.367647e-04	-2.664932e-04	-2.700113e-04	3.518113e-06
6.70457e-05   	3.048487e-01	1.520804e-01	1.527683e-01	9.431330e-01	1.680429e-01	7.750901e-01	-3.035236e-01	-3.439732e-04	-1.416924e-04	-2.718574e-04	-2.776211e-04	5.763763e-06
6.86809e-05   	3.023247e-01	1.508071e-01	1.515176e-01	9.399043e-01	1.678525e-01	7.720518e-01	-3.020996e-01	-3.552607e-04	-1.406414e-04	-2.787242e-04	-2.800036e-04	1.279338e-06
7.03159e-05   	2.999405e-01	1.496186e-01	1.503219e-01	9.369181e-01	1.676804e-01	7.692376e-01	-3.007786e-01	-3.516434e-04	-1.428716e-04	-2.808547e-04	-2.832990e-04	2.444244e-06
7.19509e-05   	2.976334e-01	1.484713e-01	1.491621e-01	9.340187e-01	1.675172e-01	7.665015e-01	-2.994921e-01	-3.453731e-04	-1.465040e-04	-2.849107e-04	-2.889593e-04	4.048620e-06
7.35858e-05   	2.953651e-01	1.473376e-01	1.480275e-01	9.311250e-01	1.673499e-01	7.637751e-01	-2.982126e-01	-3.449202e-04	-1.482089e-04	-2.893578e-04	-2.928877e-04	3.529983e-06
7.52206e-05   	2.931692e-01	1.462345e-01	1.469346e-01	9.283263e-01	1.671886e-01	7.611377e-01	-2.969746e-01	-3.500484e-04	-1.477399e-04	-2.936012e-04	-2.945405e-04	9.392593e-07
7.68552e-05   	2.910827e-01	1.451956e-01	1.458871e-01	9.257047e-01	1.670395e-01	7.586652e-01	-2.958128e-01	-3.457230e-04	-1.504793e-04	-2.976030e-04	-2.992808e-04	1.677824e-06
7.84899e-05   	2.890870e-01	1.441952e-01	1.448918e-01	9.232251e-01	1.669030e-01	7.563221e-01	-2.947095e-01	-3.483114e-04	-1.502230e-04	-3.000254e-04	-3.002357e-04	2.103022e-07
8.01245e-05   	2.872002e-01	1.432501e-01	1.439501e-01	9.209666e-01	1.667866e-01	7.541800e-01	-2.936967e-01	-3.499906e-04	-1.500635e-04	-3.006114e-04	-3.003692e-04	-2.421721e-07
8.17592e-05   	2.853404e-01	1.423167e-01	1.430237e-01	9.186976e-01	1.666638e-01	7.520338e-01	-2.926850e-01	-3.534887e-04	-1.499042e-04	-3.041158e-04	-3.019621e-04	-2.153669e-06
8.33938e-05   	2.835570e-01	1.414105e-01	1.421465e-01	9.165433e-01	1.665512e-01	7.499921e-01	-2.917205e-01	-3.680156e-04	-1.461069e-04	-3.078365e-04	-3.000252e-04	-7.811364e-06
8.50285e-05   	2.818377e-01	1.405521e-01	1.412856e-01	9.144797e-01	1.664434e-01	7.480363e-01	-2.907965e-01	-3.667315e-04	-1.471662e-04	-3.106783e-04	-3.025054e-04	-8.172974e-06
8.66631e-05   	2.801368e-01	1.397103e-01	1.404265e-01	9.123838e-01	1.663288e-01	7.460550e-01	-2.898631e-01	-3.581223e-04	-1.499649e-04	-3.107675e-04	-3.053486e-04	-5.418868e-06
8.82978e-05   	2.784581e-01	1.388769e-01	1.395812e-01	9.102907e-01	1.662106e-01	7.440800e-01	-2.889347e-01	-3.521157e-04	-1.529136e-04	-3.148446e-04	-3.103359e-04	-4.508650e-06
8.99324e-05   	2.768258e-01	1.380451e-01	1.387808e-01	9.082705e-01	1.660984e-01	7.421721e-01	-2.880369e-01	-3.678625e-04	-1.487378e-04	-3.177227e-04	-3.075991e-04	-1.012360e-05
9.15671e-05   	2.752552e-01	1.372682e-01	1.379869e-01	9.063743e-01	1.659973e-01	7.403770e-01	-2.871898e-01	-3.593537e-04	-1.508552e-04	-3.145556e-04	-3.081330e-04	-6.422601e-06
9.32017e-05   	2.737749e-01	1.365319e-01	1.372431e-01	9.046581e-01	1.659090e-01	7.387491e-01	-2.864201e-01	-3.555947e-04	-1.512064e-04	-3.139279e-04	-3.081704e-04	-5.757540e-06
9.48364e-05   	2.723796e-01	1.358365e-01	1.365430e-01	9.031072e-01	1.658312e-01	7.372760e-01	-2.857224e-01	-3.532339e-04	-1.530017e-04	-3.182673e-04	-3.121354e-04	-6.131888e-06
9.64711e-05   	2.710373e-01	1.351749e-01	1.358624e-01	9.016242e-01	1.657570e-01	7.358672e-01	-2.850551e-01	-3.437615e-04	-1.539371e-04	-3.136619e-04	-3.107681e-04	-2.893831e-06
9.81057e-05   	2.696851e-01	1.345057e-01	1.351793e-01	9.000769e-01	1.656758e-01	7.344012e-01	-2.843627e-01	-3.367972e-04	-1.553142e-04	-3.128888e-04	-3.117586e-04	-1.130219e-06
9.97404e-05   	2.683996e-01	1.338564e-01	1.345432e-01	8.986598e-01	1.656059e-01	7.330539e-01	-2.837240e-01	-3.433895e-04	-1.521471e-04	-3.137475e-04	-3.090208e-04	-4.726640e-06
0.000101375   	2.671497e-01	1.332278e-01	1.339219e-01	8.972860e-01	1.655400e-01	7.317460e-01	-2.831030e-01	-3.470370e-04	-1.487987e-04	-3.100346e-04	-3.038160e-04	-6.218562e-06
0.00010301    	2.659297e-01	1.326147e-01	1.333150e-01	8.959576e-01	1.654775e-01	7.304800e-01	-2.825013e-01	-3.501275e-04	-1.467804e-04	-3.103462e-04	-3.019535e-04	-8.392702e-06
0.000104645   	2.647043e-01	1.319980e-01	1.327063e-01	8.945799e-01	1.654116e-01	7.291682e-01	-2.818783e-01	-3.541664e-04	-1.439839e-04	-3.093485e-04	-2.986582e-04	-1.069030e-05
0.000106279   	2.635428e-01	1.314177e-01	1.321251e-01	8.933042e-01	1.653504e-01	7.279537e-01	-2.813017e-01	-3.537354e-04	-1.427946e-04	-3.083065e-04	-2.969479e-04	-1.135860e-05
0.000107914   	2.623916e-01	1.308420e-01	1.315496e-01	8.920177e-01	1.652883e-01	7.267294e-01	-2.807206e-01	-3.538016e-04	-1.401622e-04	-3.059760e-04	-2.931502e-04	-1.282584e-05
0.000109549   	2.612734e-01	1.302999e-01	1.309735e-01	8.907941e-01	1.652339e-01	7.255603e-01	-2.801632e-01	-3.367846e-04	-1.446682e-04	-3.055961e-04	-2.974663e-04	-8.129890e-06
0.000111184   	2.601830e-01	1.297586e-01	1.304243e-01	8.895857e-01	1.651767e-01	7.244090e-01	-2.796162e-01	-3.328520e-04	-1.433084e-04	-3.011518e-04	-2.938843e-04	-7.267503e-06
0.00011282    	2.591006e-01	1.292118e-01	1.298888e-01	8.883663e-01	1.651152e-01	7.232510e-01	-2.790679e-01	-3.385327e-04	-1.392840e-04	-2.998022e-04	-2.891851e-04	-1.061711e-05
0.000114455   	2.580328e-01	1.286853e-01	1.293475e-01	8.871596e-01	1.650573e-01	7.221023e-01	-2.785225e-01	-3.310924e-04	-1.393049e-04	-2.962458e-04	-2.874279e-04	-8.817971e-06
0.00011609    	2.570206e-01	1.281713e-01	1.288494e-01	8.860513e-01	1.650069e-01	7.210444e-01	-2.780188e-01	-3.390608e-04	-1.328422e-04	-2.910413e-04	-2.783629e-04	-1.267840e-05
0.000117725   	2.560076e-01	1.276595e-01	1.283481e-01	8.849211e-01	1.649542e-01	7.199669e-01	-2.775064e-01	-3.442941e-04	-1.284086e-04	-2.884185e-04	-2.726178e-04	-1.580068e-05
0.00011936    	2.550243e-01	1.271698e-01	1.278545e-01	8.838209e-01	1.649007e-01	7.189202e-01	-2.770097e-01	-3.423742e-04	-1.281483e-04	-2.889654e-04	-2.726310e-04	-1.633436e-05
0.000120996   	2.540445e-01	1.266989e-01	1.273456e-01	8.827082e-01	1.648471e-01	7.178611e-01	-2.765070e-01	-3.233425e-04	-1.319989e-04	-2.861083e-04	-2.750530e-04	-1.105528e-05
0.000122631   	2.530934e-01	1.262248e-01	1.268687e-01	8.816450e-01	1.647974e-01	7.168476e-01	-2.760251e-01	-3.219492e-04	-1.283604e-04	-2.809158e-04	-2.688183e-04	-1.209750e-05
0.000124266   	2.521697e-01	1.257721e-01	1.263976e-01	8.806313e-01	1.647532e-01	7.158781e-01	-2.755625e-01	-3.127407e-04	-1.277049e-04	-2.746432e-04	-2.650264e-04	-9.616741e-06
0.000125901   	2.512740e-01	1.253256e-01	1.259484e-01	8.796497e-01	1.647088e-01	7.149408e-01	-2.751160e-01	-3.114064e-04	-1.265173e-04	-2.743733e-04	-2.637040e-04	-1.066937e-05
0.000127536   	2.503867e-01	1.248902e-01	1.254965e-01	8.786751e-01	1.646673e-01	7.140077e-01	-2.746702e-01	-3.031190e-04	-1.259889e-04	-2.708791e-04	-2.614284e-04	-9.450698e-06
0.000129171   	2.495052e-01	1.244434e-01	1.250618e-01	8.777037e-01	1.646257e-01	7.130779e-01	-2.742261e-01	-3.092108e-04	-1.192018e-04	-2.641412e-04	-2.512724e-04	-1.286876e-05
0.000130806   	2.486219e-01	1.240055e-01	1.246164e-01	8.767042e-01	1.645811e-01	7.121231e-01	-2.737710e-01	-3.054845e-04	-1.177548e-04	-2.621760e-04	-2.488428e-04	-1.333317e-05
0.000132441   	2.477646e-01	1.235762e-01	1.241883e-01	8.757472e-01	1.645411e-01	7.112061e-01	-2.733325e-01	-3.060348e-04	-1.136286e-04	-2.566371e-04	-2.419471e-04	-1.468999e-05
0.000134075   	2.469164e-01	1.231617e-01	1.237547e-01	8.747853e-01	1.644985e-01	7.102868e-01	-2.728942e-01	-2.964677e-04	-1.131184e-04	-2.511171e-04	-2.386769e-04	-1.244013e-05
0.00013571    	2.460875e-01	1.227437e-01	1.233438e-01	8.738671e-01	1.644628e-01	7.094043e-01	-2.724708e-01	-3.000812e-04	-1.086297e-04	-2.466342e-04	-2.319468e-04	-1.468735e-05
0.000137344   	2.452751e-01	1.223433e-01	1.229318e-01	8.729549e-01	1.644239e-01	7.085310e-01	-2.720536e-01	-2.942651e-04	-1.067034e-04	-2.412347e-04	-2.273207e-04	-1.391394e-05
0.000138978   	2.444981e-01	1.219677e-01	1.225303e-01	8.721098e-01	1.643894e-01	7.077204e-01	-2.716655e-01	-2.813048e-04	-1.088519e-04	-2.407340e-04	-2.292189e-04	-1.151510e-05
0.000140613   	2.437054e-01	1.215706e-01	1.221347e-01	8.712128e-01	1.643520e-01	7.068609e-01	-2.712544e-01	-2.820520e-04	-1.038043e-04	-2.339796e-04	-2.207941e-04	-1.318554e-05
0.000142247   	2.429156e-01	1.211779e-01	1.217377e-01	8.702998e-01	1.643099e-01	7.059899e-01	-2.708400e-01	-2.799062e-04	-1.006793e-04	-2.297698e-04	-2.155642e-04	-1.420558e-05
0.000143881   	2.421671e-01	1.208104e-01	1.213567e-01	8.694913e-01	1.642817e-01	7.052096e-01	-2.704640e-01	-2.731692e-04	-9.768544e-05	-2.210109e-04	-2.081909e-04	-1.282001e-05
0.000145515   	2.414176e-01	1.204457e-01	1.209719e-01	8.686632e-01	1.642504e-01	7.044128e-01	-2.700812e-01	-2.631273e-04	-9.857773e-05	-2.189230e-04	-2.080392e-04	-1.088375e-05
0.000147149   	2.406866e-01	1.200840e-01	1.206026e-01	8.678645e-01	1.642213e-01	7.036432e-01	-2.697110e-01	-2.592863e-04	-9.527961e-05	-2.132395e-04	-2.018994e-04	-1.134014e-05
0.000148783   	2.399886e-01	1.197340e-01	1.202546e-01	8.671188e-01	1.641971e-01	7.029218e-01	-2.693623e-01	-2.602991e-04	-9.177030e-05	-2.107958e-04	-1.971682e-04	-1.362762e-05
0.000150416   	2.392450e-01	1.193626e-01	1.198824e-01	8.662590e-01	1.641626e-01	7.020963e-01	-2.689668e-01	-2.599149e-04	-8.847305e-05	-2.078902e-04	-1.924182e-04	-1.547205e-05
0.00015205    	2.385713e-01	1.190276e-01	1.195436e-01	8.655547e-01	1.641409e-01	7.014137e-01	-2.686364e-01	-2.579912e-04	-8.621457e-05	-2.059337e-04	-1.891814e-04	-1.675227e-05
0.000153684   	2.378705e-01	1.186856e-01	1.191849e-01	8.647829e-01	1.641151e-01	7.006678e-01	-2.682764e-01	-2.496452e-04	-8.499323e-05	-1.998262e-04	-1.849063e-04	-1.491986e-05
0.000155317   	2.372225e-01	1.183707e-01	1.188518e-01	8.641256e-01	1.641005e-01	7.000250e-01	-2.679623e-01	-2.405613e-04	-8.472325e-05	-1.948088e-04	-1.821277e-04	-1.268116e-05
0.000156951   	2.365549e-01	1.180438e-01	1.185111e-01	8.633943e-01	1.640759e-01	6.993184e-01	-2.676213e-01	-2.336461e-04	-8.193422e-05	-1.877379e-04	-1.758031e-04	-1.193471e-05
0.000158584   	2.358843e-01	1.177172e-01	1.181671e-01	8.626360e-01	1.640468e-01	6.985892e-01	-2.672712e-01	-2.249572e-04	-8.021600e-05	-1.807908e-04	-1.706114e-04	-1.017940e-05
0.000160217   	2.352642e-01	1.174166e-01	1.178476e-01	8.620041e-01	1.640314e-01	6.979727e-01	-2.669706e-01	-2.155102e-04	-8.029610e-05	-1.779978e-04	-1.692950e-04	-8.702812e-06
0.000161851   	2.346309e-01	1.171026e-01	1.175283e-01	8.613242e-01	1.640101e-01	6.973141e-01	-2.666520e-01	-2.128467e-04	-7.693961e-05	-1.722630e-04	-1.630711e-04	-9.191909e-06
0.000163484   	2.339906e-01	1.167934e-01	1.171972e-01	8.606178e-01	1.639869e-01	6.966309e-01	-2.663220e-01	-2.019075e-04	-7.787017e-05	-1.706520e-04	-1.631962e-04	-7.455854e-06
0.000165117   	2.333966e-01	1.164954e-01	1.169012e-01	8.600154e-01	1.639750e-01	6.960404e-01	-2.660327e-01	-2.029382e-04	-7.379752e-05	-1.659340e-04	-1.567645e-04	-9.169468e-06
0.00016675    	2.327703e-01	1.161925e-01	1.165778e-01	8.593259e-01	1.639529e-01	6.953730e-01	-2.657101e-01	-1.926058e-04	-7.422685e-05	-1.619299e-04	-1.551918e-04	-6.738084e-06
0.000168382   	2.321623e-01	1.158911e-01	1.162712e-01	8.586760e-01	1.639362e-01	6.947398e-01	-2.654018e-01	-1.900858e-04	-7.159306e-05	-1.569808e-04	-1.500835e-04	-6.897368e-06
0.000170015   	2.315679e-01	1.155983e-01	1.159696e-01	8.580326e-01	1.639172e-01	6.941154e-01	-2.650991e-01	-1.856558e-04	-7.002487e-05	-1.537501e-04	-1.468999e-04	-6.850167e-06
0.000171648   	2.309761e-01	1.153047e-01	1.156714e-01	8.573956e-01	1.638997e-01	6.934960e-01	-2.647981e-01	-1.833851e-04	-6.763010e-05	-1.511394e-04	-1.431998e-04	-7.939607e-06
0.00017328    	2.304218e-01	1.150329e-01	1.153890e-01	8.568455e-01	1.638915e-01	6.929540e-01	-2.645313e-01	-1.780522e-04	-6.502847e-05	-1.450024e-04	-1.375297e-04	-7.472719e-06
0.000174912   	2.298521e-01	1.147551e-01	1.150969e-01	8.562521e-01	1.638801e-01	6.923720e-01	-2.642460e-01	-1.708968e-04	-6.455257e-05	-1.410757e-04	-1.350904e-04	-5.985284e-06
0.000176544   	2.292993e-01	1.144948e-01	1.148046e-01	8.556942e-01	1.638716e-01	6.918226e-01	-2.639755e-01	-1.549117e-04	-6.674928e-05	-1.359701e-04	-1.347343e-04	-1.235759e-06
0.000178176   	2.287498e-01	1.142133e-01	1.145365e-01	8.551222e-01	1.638582e-01	6.912640e-01	-2.637029e-01	-1.616105e-04	-6.148021e-05	-1.335770e-04	-1.282687e-04	-5.308309e-06
0.000179807   	2.282270e-01	1.139540e-01	1.142730e-01	8.546055e-01	1.638507e-01	6.907548e-01	-2.634520e-01	-1.595037e-04	-5.926482e-05	-1.294728e-04	-1.240012e-04	-5.471564e-06
0.000181439   	2.276821e-01	1.136842e-01	1.139979e-01	8.540324e-01	1.638372e-01	6.901952e-01	-2.631790e-01	-1.568647e-04	-5.779609e-05	-1.284256e-04	-1.220089e-04	-6.416716e-06
0.00018307    	2.271723e-01	1.134369e-01	1.137353e-01	8.535342e-01	1.638321e-01	6.897022e-01	-2.629351e-01	-1.492007e-04	-5.808107e-05	-1.270533e-04	-1.216077e-04	-5.445563e-06
0.000184701   	2.266596e-01	1.131897e-01	1.134699e-01	8.530127e-01	1.638233e-01	6.891894e-01	-2.626831e-01	-1.400742e-04	-5.873564e-05	-1.245842e-04	-1.210277e-04	-3.556436e-06
0.000186331   	2.261205e-01	1.129168e-01	1.132037e-01	8.524334e-01	1.638099e-01	6.886235e-01	-2.624068e-01	-1.434724e-04	-5.425052e-05	-1.210093e-04	-1.147552e-04	-6.254143e-06
0.000187962   	2.255981e-01	1.126567e-01	1.129413e-01	8.518881e-01	1.638000e-01	6.880881e-01	-2.621440e-01	-1.423161e-04	-5.254601e-05	-1.197257e-04	-1.124089e-04	-7.316837e-06
0.000189592   	2.250908e-01	1.124088e-01	1.126820e-01	8.513637e-01	1.637918e-01	6.875718e-01	-2.618900e-01	-1.365947e-04	-5.206362e-05	-1.167524e-04	-1.104398e-04	-6.312569e-06
0.000191222   	2.245810e-01	1.121564e-01	1.124246e-01	8.508313e-01	1.637825e-01	6.870488e-01	-2.616332e-01	-1.341050e-04	-5.028649e-05	-1.140251e-04	-1.072990e-04	-6.726067e-06
0.000192851   	2.241269e-01	1.119330e-01	1.121940e-01	8.504292e-01	1.637856e-01	6.866436e-01	-2.614290e-01	-1.304848e-04	-4.884494e-05	-1.104850e-04	-1.040874e-04	-6.397553e-06
0.00019448    	2.236606e-01	1.117085e-01	1.119522e-01	8.499960e-01	1.637873e-01	6.862087e-01	-2.612107e-01	-1.218364e-04	-4.916674e-05	-1.076312e-04	-1.029824e-04	-4.648882e-06
0.000196109   	2.231882e-01	1.114637e-01	1.117245e-01	8.495296e-01	1.637837e-01	6.857459e-01	-2.609811e-01	-1.304059e-04	-4.433769e-05	-1.064516e-04	-9.756348e-05	-8.888098e-06
0.000197738   	2.227259e-01	1.112334e-01	1.114925e-01	8.490736e-01	1.637783e-01	6.852953e-01	-2.607585e-01	-1.295106e-04	-4.209309e-05	-1.039525e-04	-9.406936e-05	-9.883182e-06
0.000199367   	2.222726e-01	1.110206e-01	1.112520e-01	8.486517e-01	1.637793e-01	6.848724e-01	-2.605466e-01	-1.156849e-04	-4.474703e-05	-1.004904e-04	-9.499221e-05	-5.498149e-06
0.000200995   	2.218092e-01	1.107888e-01	1.110204e-01	8.481833e-01	1.637741e-01	6.844092e-01	-2.603176e-01	-1.157781e-04	-4.146946e-05	-9.600735e-05	-8.947313e-05	-6.534215e-06
0.000202623   	2.213610e-01	1.105657e-01	1.107953e-01	8.477424e-01	1.637704e-01	6.839720e-01	-2.601008e-01	-1.147873e-04	-4.017310e-05	-9.468621e-05	-8.751621e-05	-7.170004e-06
